phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host
ACK,2025-08-22T12:06:53.7510070Z,1755864413751,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,ACK,,4,100.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:53.7512451Z,1755864413751,ORD-45,100.45,,100.4495,,,1,1,-0.0005000000000023874,filled,ORD-45,Sell,SELL,Market,FILL,filled,4,100.45,100.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:53.8697825Z,1755864413869,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,REQUEST,,,100.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:53.8702495Z,1755864413870,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,ACK,,1,100.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:53.8704890Z,1755864413870,ORD-60,100.6,100.55,100.6005,,,1,1,0.0005000000000023874,filled,ORD-60,Buy,BUY,Market,FILL,filled,1,100.6,100.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:53.9573339Z,1755864413957,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,REQUEST,,,100.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:53.9578323Z,1755864413957,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,ACK,,0,100.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:53.9580345Z,1755864413958,ORD-75,100.75,,100.7495,,,1,1,-0.0005000000000023874,filled,ORD-75,Sell,SELL,Market,FILL,filled,1,100.75,100.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:54.0410085Z,1755864414041,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,REQUEST,,,100.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:54.0414468Z,1755864414041,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,ACK,,0,100.9,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:54.0416618Z,1755864414041,ORD-90,100.9,100.85000000000001,100.90050000000001,,,1,1,0.0005000000000023874,filled,ORD-90,Buy,BUY,Market,FILL,filled,0,100.9,100.90050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:54.1259109Z,1755864414125,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,REQUEST,,,101.05,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:54.1262867Z,1755864414126,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,ACK,,1,101.05,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:54.1264751Z,1755864414126,ORD-105,101.05,,101.0495,,,1,1,-0.0005000000000023874,filled,ORD-105,Sell,SELL,Market,FILL,filled,1,101.05,101.0495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:54.2427091Z,1755864414242,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,REQUEST,,,101.2,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:54.2435129Z,1755864414243,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,ACK,,1,101.2,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:54.2439455Z,1755864414243,ORD-120,101.2,101.15,101.2005,,,1,1,0.0005000000000023874,filled,ORD-120,Buy,BUY,Market,FILL,filled,1,101.2,101.2005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:54.3305245Z,1755864414330,ORD-135,101.35,,,,,1,,,,ORD-135,Sell,SELL,Market,REQUEST,,,101.35,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:54.3311705Z,1755864414331,ORD-135,101.35,,,,,1,,,,ORD-135,Sell,SELL,Market,ACK,,1,101.35,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:54.3314663Z,1755864414331,ORD-135,101.35,,101.34949999999999,,,1,1,-0.0005000000000023874,filled,ORD-135,Sell,SELL,Market,FILL,filled,1,101.35,101.34949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:54.4148270Z,1755864414414,ORD-150,101.5,101.45,,,,1,,,,ORD-150,Buy,BUY,Market,REQUEST,,,101.5,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:54.4155427Z,1755864414415,ORD-150,101.5,101.45,,,,1,,,,ORD-150,Buy,BUY,Market,ACK,,1,101.5,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:54.4158870Z,1755864414415,ORD-150,101.5,101.45,101.5005,,,1,1,0.0005000000000023874,filled,ORD-150,Buy,BUY,Market,FILL,filled,1,101.5,101.5005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:54.5010560Z,1755864414501,ORD-165,101.65,,,,,1,,,,ORD-165,Sell,SELL,Market,REQUEST,,,101.65,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:54.5014182Z,1755864414501,ORD-165,101.65,,,,,1,,,,ORD-165,Sell,SELL,Market,ACK,,0,101.65,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:54.5015956Z,1755864414501,ORD-165,101.65,,101.6495,,,1,1,-0.0005000000000023874,filled,ORD-165,Sell,SELL,Market,FILL,filled,0,101.65,101.6495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:54.5844543Z,1755864414584,ORD-180,101.8,101.75,,,,1,,,,ORD-180,Buy,BUY,Market,REQUEST,,,101.8,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:54.5850543Z,1755864414585,ORD-180,101.8,101.75,,,,1,,,,ORD-180,Buy,BUY,Market,ACK,,1,101.8,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:54.5853478Z,1755864414585,ORD-180,101.8,101.75,101.8005,,,1,1,0.0005000000000023874,filled,ORD-180,Buy,BUY,Market,FILL,filled,1,101.8,101.8005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:54.6689124Z,1755864414668,ORD-195,101.95,,,,,1,,,,ORD-195,Sell,SELL,Market,REQUEST,,,101.95,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:54.6693583Z,1755864414669,ORD-195,101.95,,,,,1,,,,ORD-195,Sell,SELL,Market,ACK,,1,101.95,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:54.6695746Z,1755864414669,ORD-195,101.95,,101.9495,,,1,1,-0.0005000000000023874,filled,ORD-195,Sell,SELL,Market,FILL,filled,1,101.95,101.9495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:54.7836616Z,1755864414783,ORD-210,102.1,102.05,,,,1,,,,ORD-210,Buy,BUY,Market,REQUEST,,,102.1,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:54.7839795Z,1755864414783,ORD-210,102.1,102.05,,,,1,,,,ORD-210,Buy,BUY,Market,ACK,,0,102.1,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:54.7841214Z,1755864414784,ORD-210,102.1,102.05,102.1005,,,1,1,0.0005000000000023874,filled,ORD-210,Buy,BUY,Market,FILL,filled,1,102.1,102.1005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:54.8694153Z,1755864414869,ORD-225,102.25,,,,,1,,,,ORD-225,Sell,SELL,Market,REQUEST,,,102.25,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:54.8698776Z,1755864414869,ORD-225,102.25,,,,,1,,,,ORD-225,Sell,SELL,Market,ACK,,0,102.25,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:54.8701436Z,1755864414870,ORD-225,102.25,,102.2495,,,1,1,-0.0005000000000023874,filled,ORD-225,Sell,SELL,Market,FILL,filled,1,102.25,102.2495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:54.9564958Z,1755864414956,ORD-240,102.4,102.35000000000001,,,,1,,,,ORD-240,Buy,BUY,Market,REQUEST,,,102.4,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:54.9570467Z,1755864414957,ORD-240,102.4,102.35000000000001,,,,1,,,,ORD-240,Buy,BUY,Market,ACK,,1,102.4,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:54.9573148Z,1755864414957,ORD-240,102.4,102.35000000000001,102.40050000000001,,,1,1,0.0005000000000023874,filled,ORD-240,Buy,BUY,Market,FILL,filled,1,102.4,102.40050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.0397501Z,1755864415039,ORD-255,102.55,,,,,1,,,,ORD-255,Sell,SELL,Market,REQUEST,,,102.55,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.0401993Z,1755864415040,ORD-255,102.55,,,,,1,,,,ORD-255,Sell,SELL,Market,ACK,,1,102.55,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.0404171Z,1755864415040,ORD-255,102.55,,102.5495,,,1,1,-0.0005000000000023874,filled,ORD-255,Sell,SELL,Market,FILL,filled,1,102.55,102.5495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.1271321Z,1755864415127,ORD-270,102.7,102.65,,,,1,,,,ORD-270,Buy,BUY,Market,REQUEST,,,102.7,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.1278209Z,1755864415127,ORD-270,102.7,102.65,,,,1,,,,ORD-270,Buy,BUY,Market,ACK,,0,102.7,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.1279647Z,1755864415127,ORD-270,102.7,102.65,102.7005,,,1,1,0.0005000000000023874,filled,ORD-270,Buy,BUY,Market,FILL,filled,0,102.7,102.7005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.2126041Z,1755864415212,ORD-285,102.85,,,,,1,,,,ORD-285,Sell,SELL,Market,REQUEST,,,102.85,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.2129984Z,1755864415212,ORD-285,102.85,,,,,1,,,,ORD-285,Sell,SELL,Market,ACK,,0,102.85,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.2131546Z,1755864415213,ORD-285,102.85,,102.84949999999999,,,1,1,-0.0005000000000023874,filled,ORD-285,Sell,SELL,Market,FILL,filled,1,102.85,102.84949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.2974814Z,1755864415297,ORD-300,103,102.95,,,,1,,,,ORD-300,Buy,BUY,Market,REQUEST,,,103,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.2980026Z,1755864415298,ORD-300,103,102.95,,,,1,,,,ORD-300,Buy,BUY,Market,ACK,,1,103,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.2982004Z,1755864415298,ORD-300,103,102.95,103.0005,,,1,1,0.0005000000000023874,filled,ORD-300,Buy,BUY,Market,FILL,filled,1,103,103.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.3818499Z,1755864415381,ORD-315,103.15,,,,,1,,,,ORD-315,Sell,SELL,Market,REQUEST,,,103.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.3823639Z,1755864415382,ORD-315,103.15,,,,,1,,,,ORD-315,Sell,SELL,Market,ACK,,1,103.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.3826336Z,1755864415382,ORD-315,103.15,,103.1495,,,1,1,-0.0005000000000023874,filled,ORD-315,Sell,SELL,Market,FILL,filled,1,103.15,103.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.4682226Z,1755864415468,ORD-330,103.3,103.25,,,,1,,,,ORD-330,Buy,BUY,Market,REQUEST,,,103.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.4686792Z,1755864415468,ORD-330,103.3,103.25,,,,1,,,,ORD-330,Buy,BUY,Market,ACK,,0,103.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.4689126Z,1755864415468,ORD-330,103.3,103.25,103.3005,,,1,1,0.0005000000000023874,filled,ORD-330,Buy,BUY,Market,FILL,filled,0,103.3,103.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.5517012Z,1755864415551,ORD-345,103.45,,,,,1,,,,ORD-345,Sell,SELL,Market,REQUEST,,,103.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.5521119Z,1755864415552,ORD-345,103.45,,,,,1,,,,ORD-345,Sell,SELL,Market,ACK,,1,103.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.5522766Z,1755864415552,ORD-345,103.45,,103.4495,,,1,1,-0.0005000000000023874,filled,ORD-345,Sell,SELL,Market,FILL,filled,1,103.45,103.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.6393723Z,1755864415639,ORD-360,103.6,103.55,,,,1,,,,ORD-360,Buy,BUY,Market,REQUEST,,,103.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.6400513Z,1755864415640,ORD-360,103.6,103.55,,,,1,,,,ORD-360,Buy,BUY,Market,ACK,,1,103.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.6403297Z,1755864415640,ORD-360,103.6,103.55,103.6005,,,1,1,0.0005000000000023874,filled,ORD-360,Buy,BUY,Market,FILL,filled,1,103.6,103.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.7245946Z,1755864415724,ORD-375,103.75,,,,,1,,,,ORD-375,Sell,SELL,Market,REQUEST,,,103.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.7250388Z,1755864415725,ORD-375,103.75,,,,,1,,,,ORD-375,Sell,SELL,Market,ACK,,1,103.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.7252467Z,1755864415725,ORD-375,103.75,,103.7495,,,1,1,-0.0005000000000023874,filled,ORD-375,Sell,SELL,Market,FILL,filled,1,103.75,103.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.8115421Z,1755864415811,ORD-390,103.9,103.85000000000001,,,,1,,,,ORD-390,Buy,BUY,Market,REQUEST,,,103.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.8122111Z,1755864415812,ORD-390,103.9,103.85000000000001,,,,1,,,,ORD-390,Buy,BUY,Market,ACK,,1,103.9,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.8127023Z,1755864415812,ORD-390,103.9,103.85000000000001,103.90050000000001,,,1,1,0.0005000000000023874,filled,ORD-390,Buy,BUY,Market,FILL,filled,1,103.9,103.90050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.8979681Z,1755864415897,ORD-405,104.05,,,,,1,,,,ORD-405,Sell,SELL,Market,REQUEST,,,104.05,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.8983192Z,1755864415898,ORD-405,104.05,,,,,1,,,,ORD-405,Sell,SELL,Market,ACK,,1,104.05,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.8984498Z,1755864415898,ORD-405,104.05,,104.0495,,,1,1,-0.0005000000000023874,filled,ORD-405,Sell,SELL,Market,FILL,filled,1,104.05,104.0495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:55.9838235Z,1755864415983,ORD-420,104.2,104.15,,,,1,,,,ORD-420,Buy,BUY,Market,REQUEST,,,104.2,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:55.9845037Z,1755864415984,ORD-420,104.2,104.15,,,,1,,,,ORD-420,Buy,BUY,Market,ACK,,1,104.2,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:55.9848174Z,1755864415984,ORD-420,104.2,104.15,104.2005,,,1,1,0.0005000000000023874,filled,ORD-420,Buy,BUY,Market,FILL,filled,1,104.2,104.2005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:56.0743132Z,1755864416074,ORD-435,104.35,,,,,1,,,,ORD-435,Sell,SELL,Market,REQUEST,,,104.35,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:56.0747250Z,1755864416074,ORD-435,104.35,,,,,1,,,,ORD-435,Sell,SELL,Market,ACK,,0,104.35,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:56.0749527Z,1755864416074,ORD-435,104.35,,104.34949999999999,,,1,1,-0.0005000000000023874,filled,ORD-435,Sell,SELL,Market,FILL,filled,0,104.35,104.34949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:56.1618811Z,1755864416161,ORD-450,104.5,104.45,,,,1,,,,ORD-450,Buy,BUY,Market,REQUEST,,,104.5,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:56.1624328Z,1755864416162,ORD-450,104.5,104.45,,,,1,,,,ORD-450,Buy,BUY,Market,ACK,,1,104.5,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:56.1628317Z,1755864416162,ORD-450,104.5,104.45,104.5005,,,1,1,0.0005000000000023874,filled,ORD-450,Buy,BUY,Market,FILL,filled,1,104.5,104.5005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:56.2490622Z,1755864416249,ORD-465,104.65,,,,,1,,,,ORD-465,Sell,SELL,Market,REQUEST,,,104.65,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:56.2496898Z,1755864416249,ORD-465,104.65,,,,,1,,,,ORD-465,Sell,SELL,Market,ACK,,0,104.65,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:56.2500749Z,1755864416250,ORD-465,104.65,,104.6495,,,1,1,-0.0005000000000023874,filled,ORD-465,Sell,SELL,Market,FILL,filled,1,104.65,104.6495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:56.3365241Z,1755864416336,ORD-480,104.8,104.75,,,,1,,,,ORD-480,Buy,BUY,Market,REQUEST,,,104.8,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:56.3371845Z,1755864416337,ORD-480,104.8,104.75,,,,1,,,,ORD-480,Buy,BUY,Market,ACK,,1,104.8,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:56.3375355Z,1755864416337,ORD-480,104.8,104.75,104.8005,,,1,1,0.0005000000000023874,filled,ORD-480,Buy,BUY,Market,FILL,filled,1,104.8,104.8005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:56.4251095Z,1755864416425,ORD-495,104.95,,,,,1,,,,ORD-495,Sell,SELL,Market,REQUEST,,,104.95,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:56.4256680Z,1755864416425,ORD-495,104.95,,,,,1,,,,ORD-495,Sell,SELL,Market,ACK,,0,104.95,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:56.4259411Z,1755864416425,ORD-495,104.95,,104.9495,,,1,1,-0.0005000000000023874,filled,ORD-495,Sell,SELL,Market,FILL,filled,0,104.95,104.9495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:56.5116062Z,1755864416511,ORD-510,105.1,105.05,,,,1,,,,ORD-510,Buy,BUY,Market,REQUEST,,,105.1,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:56.5121537Z,1755864416512,ORD-510,105.1,105.05,,,,1,,,,ORD-510,Buy,BUY,Market,ACK,,1,105.1,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:56.5124613Z,1755864416512,ORD-510,105.1,105.05,105.1005,,,1,1,0.0005000000000023874,filled,ORD-510,Buy,BUY,Market,FILL,filled,1,105.1,105.1005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:56.5969777Z,1755864416596,ORD-525,105.25,,,,,1,,,,ORD-525,Sell,SELL,Market,REQUEST,,,105.25,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:56.5976351Z,1755864416597,ORD-525,105.25,,,,,1,,,,ORD-525,Sell,SELL,Market,ACK,,1,105.25,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:56.5978456Z,1755864416597,ORD-525,105.25,,105.2495,,,1,1,-0.0005000000000023874,filled,ORD-525,Sell,SELL,Market,FILL,filled,1,105.25,105.2495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:56.6799742Z,1755864416679,ORD-540,105.4,105.35000000000001,,,,1,,,,ORD-540,Buy,BUY,Market,REQUEST,,,105.4,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:56.6804341Z,1755864416680,ORD-540,105.4,105.35000000000001,,,,1,,,,ORD-540,Buy,BUY,Market,ACK,,1,105.4,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:56.6806461Z,1755864416680,ORD-540,105.4,105.35000000000001,105.40050000000001,,,1,1,0.0005000000000023874,filled,ORD-540,Buy,BUY,Market,FILL,filled,1,105.4,105.40050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:56.7664463Z,1755864416766,ORD-555,105.55,,,,,1,,,,ORD-555,Sell,SELL,Market,REQUEST,,,105.55,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:56.7671265Z,1755864416767,ORD-555,105.55,,,,,1,,,,ORD-555,Sell,SELL,Market,ACK,,1,105.55,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:56.7674183Z,1755864416767,ORD-555,105.55,,105.5495,,,1,1,-0.0005000000000023874,filled,ORD-555,Sell,SELL,Market,FILL,filled,1,105.55,105.5495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:56.8507918Z,1755864416850,ORD-570,105.7,105.65,,,,1,,,,ORD-570,Buy,BUY,Market,REQUEST,,,105.7,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:56.8511287Z,1755864416851,ORD-570,105.7,105.65,,,,1,,,,ORD-570,Buy,BUY,Market,ACK,,1,105.7,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:56.8512876Z,1755864416851,ORD-570,105.7,105.65,105.7005,,,1,1,0.0005000000000023874,filled,ORD-570,Buy,BUY,Market,FILL,filled,1,105.7,105.7005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:56.9360954Z,1755864416936,ORD-585,105.85,,,,,1,,,,ORD-585,Sell,SELL,Market,REQUEST,,,105.85,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:56.9364774Z,1755864416936,ORD-585,105.85,,,,,1,,,,ORD-585,Sell,SELL,Market,ACK,,0,105.85,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:56.9366839Z,1755864416936,ORD-585,105.85,,105.84949999999999,,,1,1,-0.0005000000000023874,filled,ORD-585,Sell,SELL,Market,FILL,filled,0,105.85,105.84949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:57.0248604Z,1755864417024,ORD-600,106,105.95,,,,1,,,,ORD-600,Buy,BUY,Market,REQUEST,,,106,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:57.0253176Z,1755864417025,ORD-600,106,105.95,,,,1,,,,ORD-600,Buy,BUY,Market,ACK,,1,106,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T12:06:57.0254751Z,1755864417025,ORD-600,106,105.95,106.0005,,,1,1,0.0005000000000023874,filled,ORD-600,Buy,BUY,Market,FILL,filled,1,106,106.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T12:06:57.1111690Z,1755864417111,ORD-615,106.15,,,,,1,,,,ORD-615,Sell,SELL,Market,REQUEST,,,106.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T12:06:57.1115298Z,1755864417111,ORD-615,106.15,,,,,1,,,,ORD-615,Sell,SELL,Market,ACK,,0,106.15,,1,,HARNESS,DESKTOP-584MV4B
