phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host
ACK,2025-08-23T02:59:02.1969285Z,1755917942196,ORD-285,102.85,,,,,1,,,,ORD-285,Sell,SELL,Market,ACK,,0,102.85,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:02.1970725Z,1755917942197,ORD-285,102.85,,102.84949999999999,,,1,1,-0.0005000000000023874,filled,ORD-285,Sell,SELL,Market,FILL,filled,1,102.85,102.84949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:02.4393107Z,1755917942439,ORD-300,103,102.95,,,,1,,,,ORD-300,Buy,BUY,Market,REQUEST,,,103,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:02.4399253Z,1755917942439,ORD-300,103,102.95,,,,1,,,,ORD-300,Buy,BUY,Market,ACK,,0,103,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:02.4402392Z,1755917942440,ORD-300,103,102.95,103.0005,,,1,1,0.0005000000000023874,filled,ORD-300,Buy,BUY,Market,FILL,filled,1,103,103.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:02.6894464Z,1755917942689,ORD-315,103.15,,,,,1,,,,ORD-315,Sell,SELL,Market,REQUEST,,,103.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:02.6900423Z,1755917942690,ORD-315,103.15,,,,,1,,,,ORD-315,Sell,SELL,Market,ACK,,1,103.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:02.6903237Z,1755917942690,ORD-315,103.15,,103.1495,,,1,1,-0.0005000000000023874,filled,ORD-315,Sell,SELL,Market,FILL,filled,1,103.15,103.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:02.9561401Z,1755917942956,ORD-330,103.3,103.25,,,,1,,,,ORD-330,Buy,BUY,Market,REQUEST,,,103.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:02.9567608Z,1755917942956,ORD-330,103.3,103.25,,,,1,,,,ORD-330,Buy,BUY,Market,ACK,,0,103.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:02.9571077Z,1755917942957,ORD-330,103.3,103.25,103.3005,,,1,1,0.0005000000000023874,filled,ORD-330,Buy,BUY,Market,FILL,filled,1,103.3,103.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:03.2063455Z,1755917943206,ORD-345,103.45,,,,,1,,,,ORD-345,Sell,SELL,Market,REQUEST,,,103.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:03.2070465Z,1755917943207,ORD-345,103.45,,,,,1,,,,ORD-345,Sell,SELL,Market,ACK,,1,103.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:03.2073839Z,1755917943207,ORD-345,103.45,,103.4495,,,1,1,-0.0005000000000023874,filled,ORD-345,Sell,SELL,Market,FILL,filled,1,103.45,103.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:03.4569241Z,1755917943456,ORD-360,103.6,103.55,,,,1,,,,ORD-360,Buy,BUY,Market,REQUEST,,,103.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:03.4579386Z,1755917943457,ORD-360,103.6,103.55,,,,1,,,,ORD-360,Buy,BUY,Market,ACK,,1,103.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:03.4583054Z,1755917943458,ORD-360,103.6,103.55,103.6005,,,1,1,0.0005000000000023874,filled,ORD-360,Buy,BUY,Market,FILL,filled,2,103.6,103.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:03.6996001Z,1755917943699,ORD-375,103.75,,,,,1,,,,ORD-375,Sell,SELL,Market,REQUEST,,,103.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:03.7000311Z,1755917943700,ORD-375,103.75,,,,,1,,,,ORD-375,Sell,SELL,Market,ACK,,1,103.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:03.7002818Z,1755917943700,ORD-375,103.75,,103.7495,,,1,1,-0.0005000000000023874,filled,ORD-375,Sell,SELL,Market,FILL,filled,1,103.75,103.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:03.9559554Z,1755917943955,ORD-390,103.9,103.85000000000001,,,,1,,,,ORD-390,Buy,BUY,Market,REQUEST,,,103.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:03.9565414Z,1755917943956,ORD-390,103.9,103.85000000000001,,,,1,,,,ORD-390,Buy,BUY,Market,ACK,,1,103.9,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:03.9568066Z,1755917943956,ORD-390,103.9,103.85000000000001,103.90050000000001,,,1,1,0.0005000000000023874,filled,ORD-390,Buy,BUY,Market,FILL,filled,1,103.9,103.90050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:04.1991689Z,1755917944199,ORD-405,104.05,,,,,1,,,,ORD-405,Sell,SELL,Market,REQUEST,,,104.05,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:04.1994343Z,1755917944199,ORD-405,104.05,,,,,1,,,,ORD-405,Sell,SELL,Market,ACK,,0,104.05,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:04.1995705Z,1755917944199,ORD-405,104.05,,104.0495,,,1,1,-0.0005000000000023874,filled,ORD-405,Sell,SELL,Market,FILL,filled,0,104.05,104.0495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:04.4573107Z,1755917944457,ORD-420,104.2,104.15,,,,1,,,,ORD-420,Buy,BUY,Market,REQUEST,,,104.2,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:04.4579138Z,1755917944457,ORD-420,104.2,104.15,,,,1,,,,ORD-420,Buy,BUY,Market,ACK,,0,104.2,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:04.4582139Z,1755917944458,ORD-420,104.2,104.15,104.2005,,,1,1,0.0005000000000023874,filled,ORD-420,Buy,BUY,Market,FILL,filled,1,104.2,104.2005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:04.6967426Z,1755917944696,ORD-435,104.35,,,,,1,,,,ORD-435,Sell,SELL,Market,REQUEST,,,104.35,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:04.6969639Z,1755917944696,ORD-435,104.35,,,,,1,,,,ORD-435,Sell,SELL,Market,ACK,,0,104.35,,1,,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:04.9400928Z,1755917944940,ORD-450,104.5,104.45,,,,1,,,,ORD-450,Buy,BUY,Market,REQUEST,,,104.5,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:04.9406369Z,1755917944940,ORD-450,104.5,104.45,,,,1,,,,ORD-450,Buy,BUY,Market,ACK,,0,104.5,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:04.9407901Z,1755917944940,ORD-450,104.5,104.45,104.5005,,,1,1,0.0005000000000023874,filled,ORD-450,Buy,BUY,Market,FILL,filled,0,104.5,104.5005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:05.1910524Z,1755917945191,ORD-465,104.65,,,,,1,,,,ORD-465,Sell,SELL,Market,REQUEST,,,104.65,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:05.1916986Z,1755917945191,ORD-465,104.65,,,,,1,,,,ORD-465,Sell,SELL,Market,ACK,,0,104.65,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:05.1920079Z,1755917945192,ORD-465,104.65,,104.6495,,,1,1,-0.0005000000000023874,filled,ORD-465,Sell,SELL,Market,FILL,filled,1,104.65,104.6495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:05.4412030Z,1755917945441,ORD-480,104.8,104.75,,,,1,,,,ORD-480,Buy,BUY,Market,REQUEST,,,104.8,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:05.4418467Z,1755917945441,ORD-480,104.8,104.75,,,,1,,,,ORD-480,Buy,BUY,Market,ACK,,0,104.8,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:05.4421895Z,1755917945442,ORD-480,104.8,104.75,104.8005,,,1,1,0.0005000000000023874,filled,ORD-480,Buy,BUY,Market,FILL,filled,1,104.8,104.8005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:05.6913880Z,1755917945691,ORD-495,104.95,,,,,1,,,,ORD-495,Sell,SELL,Market,REQUEST,,,104.95,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:05.6919253Z,1755917945691,ORD-495,104.95,,,,,1,,,,ORD-495,Sell,SELL,Market,ACK,,0,104.95,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:05.6921601Z,1755917945692,ORD-495,104.95,,104.9495,,,1,1,-0.0005000000000023874,filled,ORD-495,Sell,SELL,Market,FILL,filled,1,104.95,104.9495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:05.9412816Z,1755917945941,ORD-510,105.1,105.05,,,,1,,,,ORD-510,Buy,BUY,Market,REQUEST,,,105.1,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:05.9415230Z,1755917945941,ORD-510,105.1,105.05,,,,1,,,,ORD-510,Buy,BUY,Market,ACK,,0,105.1,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:05.9416023Z,1755917945941,ORD-510,105.1,105.05,105.1005,,,1,1,0.0005000000000023874,filled,ORD-510,Buy,BUY,Market,FILL,filled,0,105.1,105.1005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:06.1918413Z,1755917946191,ORD-525,105.25,,,,,1,,,,ORD-525,Sell,SELL,Market,REQUEST,,,105.25,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:06.1924756Z,1755917946192,ORD-525,105.25,,,,,1,,,,ORD-525,Sell,SELL,Market,ACK,,1,105.25,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:06.1928898Z,1755917946192,ORD-525,105.25,,105.2495,,,1,1,-0.0005000000000023874,filled,ORD-525,Sell,SELL,Market,FILL,filled,1,105.25,105.2495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:06.4419605Z,1755917946441,ORD-540,105.4,105.35000000000001,,,,1,,,,ORD-540,Buy,BUY,Market,REQUEST,,,105.4,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:06.4425519Z,1755917946442,ORD-540,105.4,105.35000000000001,,,,1,,,,ORD-540,Buy,BUY,Market,ACK,,1,105.4,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:06.4428587Z,1755917946442,ORD-540,105.4,105.35000000000001,105.40050000000001,,,1,1,0.0005000000000023874,filled,ORD-540,Buy,BUY,Market,FILL,filled,1,105.4,105.40050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:06.6920684Z,1755917946692,ORD-555,105.55,,,,,1,,,,ORD-555,Sell,SELL,Market,REQUEST,,,105.55,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:06.6926728Z,1755917946692,ORD-555,105.55,,,,,1,,,,ORD-555,Sell,SELL,Market,ACK,,0,105.55,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:06.6930057Z,1755917946693,ORD-555,105.55,,105.5495,,,1,1,-0.0005000000000023874,filled,ORD-555,Sell,SELL,Market,FILL,filled,1,105.55,105.5495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:06.9419252Z,1755917946941,ORD-570,105.7,105.65,,,,1,,,,ORD-570,Buy,BUY,Market,REQUEST,,,105.7,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:06.9421867Z,1755917946942,ORD-570,105.7,105.65,,,,1,,,,ORD-570,Buy,BUY,Market,ACK,,1,105.7,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:06.9422908Z,1755917946942,ORD-570,105.7,105.65,105.7005,,,1,1,0.0005000000000023874,filled,ORD-570,Buy,BUY,Market,FILL,filled,1,105.7,105.7005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:07.1925192Z,1755917947192,ORD-585,105.85,,,,,1,,,,ORD-585,Sell,SELL,Market,REQUEST,,,105.85,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:07.1931210Z,1755917947193,ORD-585,105.85,,,,,1,,,,ORD-585,Sell,SELL,Market,ACK,,1,105.85,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:07.1934410Z,1755917947193,ORD-585,105.85,,105.84949999999999,,,1,1,-0.0005000000000023874,filled,ORD-585,Sell,SELL,Market,FILL,filled,1,105.85,105.84949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:07.4428646Z,1755917947442,ORD-600,106,105.95,,,,1,,,,ORD-600,Buy,BUY,Market,REQUEST,,,106,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:07.4434434Z,1755917947443,ORD-600,106,105.95,,,,1,,,,ORD-600,Buy,BUY,Market,ACK,,1,106,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:07.4437218Z,1755917947443,ORD-600,106,105.95,106.0005,,,1,1,0.0005000000000023874,filled,ORD-600,Buy,BUY,Market,FILL,filled,1,106,106.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:59:07.6927854Z,1755917947692,ORD-615,106.15,,,,,1,,,,ORD-615,Sell,SELL,Market,REQUEST,,,106.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:59:07.6933625Z,1755917947693,ORD-615,106.15,,,,,1,,,,ORD-615,Sell,SELL,Market,ACK,,1,106.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:59:07.6936331Z,1755917947693,ORD-615,106.15,,106.1495,,,1,1,-0.0005000000000023874,filled,ORD-615,Sell,SELL,Market,FILL,filled,1,106.15,106.1495,1,1,HARNESS,DESKTOP-584MV4B
