phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host
FILL,2025-08-23T02:38:14.0314961Z,1755916694031,ORD-60,100.6,100.55,100.6005,,,1,1,0.0005000000000023874,filled,ORD-60,Buy,BUY,Market,FILL,filled,1,100.6,100.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:14.2726808Z,1755916694272,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,REQUEST,,,100.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:14.2779559Z,1755916694277,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,ACK,,5,100.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:14.2782967Z,1755916694278,ORD-75,100.75,,100.7495,,,1,1,-0.0005000000000023874,filled,ORD-75,Sell,SELL,Market,FILL,filled,6,100.75,100.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:14.5238055Z,1755916694523,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,REQUEST,,,100.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:14.5244411Z,1755916694524,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,ACK,,1,100.9,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:14.5248087Z,1755916694524,ORD-90,100.9,100.85000000000001,100.90050000000001,,,1,1,0.0005000000000023874,filled,ORD-90,Buy,BUY,Market,FILL,filled,1,100.9,100.90050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:14.7583027Z,1755916694758,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,REQUEST,,,101.05,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:14.7589925Z,1755916694758,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,ACK,,0,101.05,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:14.7593643Z,1755916694759,ORD-105,101.05,,101.0495,,,1,1,-0.0005000000000023874,filled,ORD-105,Sell,SELL,Market,FILL,filled,1,101.05,101.0495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:15.0075907Z,1755916695007,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,REQUEST,,,101.2,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:15.0081069Z,1755916695008,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,ACK,,1,101.2,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:15.0084153Z,1755916695008,ORD-120,101.2,101.15,101.2005,,,1,1,0.0005000000000023874,filled,ORD-120,Buy,BUY,Market,FILL,filled,1,101.2,101.2005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:15.2538605Z,1755916695253,ORD-135,101.35,,,,,1,,,,ORD-135,Sell,SELL,Market,REQUEST,,,101.35,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:15.2545011Z,1755916695254,ORD-135,101.35,,,,,1,,,,ORD-135,Sell,SELL,Market,ACK,,1,101.35,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:15.2548872Z,1755916695254,ORD-135,101.35,,101.34949999999999,,,1,1,-0.0005000000000023874,filled,ORD-135,Sell,SELL,Market,FILL,filled,1,101.35,101.34949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:15.4927417Z,1755916695492,ORD-150,101.5,101.45,,,,1,,,,ORD-150,Buy,BUY,Market,REQUEST,,,101.5,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:15.4931330Z,1755916695493,ORD-150,101.5,101.45,,,,1,,,,ORD-150,Buy,BUY,Market,ACK,,1,101.5,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:15.4933615Z,1755916695493,ORD-150,101.5,101.45,101.5005,,,1,1,0.0005000000000023874,filled,ORD-150,Buy,BUY,Market,FILL,filled,1,101.5,101.5005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:15.7255669Z,1755916695725,ORD-165,101.65,,,,,1,,,,ORD-165,Sell,SELL,Market,REQUEST,,,101.65,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:15.7262918Z,1755916695726,ORD-165,101.65,,,,,1,,,,ORD-165,Sell,SELL,Market,ACK,,1,101.65,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:15.7266593Z,1755916695726,ORD-165,101.65,,101.6495,,,1,1,-0.0005000000000023874,filled,ORD-165,Sell,SELL,Market,FILL,filled,1,101.65,101.6495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:15.9666284Z,1755916695966,ORD-180,101.8,101.75,,,,1,,,,ORD-180,Buy,BUY,Market,REQUEST,,,101.8,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:15.9668885Z,1755916695966,ORD-180,101.8,101.75,,,,1,,,,ORD-180,Buy,BUY,Market,ACK,,0,101.8,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:15.9670305Z,1755916695967,ORD-180,101.8,101.75,101.8005,,,1,1,0.0005000000000023874,filled,ORD-180,Buy,BUY,Market,FILL,filled,1,101.8,101.8005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:16.2079934Z,1755916696207,ORD-195,101.95,,,,,1,,,,ORD-195,Sell,SELL,Market,REQUEST,,,101.95,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:16.2082424Z,1755916696208,ORD-195,101.95,,,,,1,,,,ORD-195,Sell,SELL,Market,ACK,,1,101.95,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:16.2084231Z,1755916696208,ORD-195,101.95,,101.9495,,,1,1,-0.0005000000000023874,filled,ORD-195,Sell,SELL,Market,FILL,filled,1,101.95,101.9495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:16.4432493Z,1755916696443,ORD-210,102.1,102.05,,,,1,,,,ORD-210,Buy,BUY,Market,REQUEST,,,102.1,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:16.4436665Z,1755916696443,ORD-210,102.1,102.05,,,,1,,,,ORD-210,Buy,BUY,Market,ACK,,0,102.1,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:16.4439414Z,1755916696443,ORD-210,102.1,102.05,102.1005,,,1,1,0.0005000000000023874,filled,ORD-210,Buy,BUY,Market,FILL,filled,0,102.1,102.1005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:16.6502388Z,1755916696650,ORD-225,102.25,,,,,1,,,,ORD-225,Sell,SELL,Market,REQUEST,,,102.25,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:16.6507587Z,1755916696650,ORD-225,102.25,,,,,1,,,,ORD-225,Sell,SELL,Market,ACK,,0,102.25,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:16.6511210Z,1755916696651,ORD-225,102.25,,102.2495,,,1,1,-0.0005000000000023874,filled,ORD-225,Sell,SELL,Market,FILL,filled,1,102.25,102.2495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:16.8760716Z,1755916696876,ORD-240,102.4,102.35000000000001,,,,1,,,,ORD-240,Buy,BUY,Market,REQUEST,,,102.4,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:16.8764256Z,1755916696876,ORD-240,102.4,102.35000000000001,,,,1,,,,ORD-240,Buy,BUY,Market,ACK,,0,102.4,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:16.8765844Z,1755916696876,ORD-240,102.4,102.35000000000001,102.40050000000001,,,1,1,0.0005000000000023874,filled,ORD-240,Buy,BUY,Market,FILL,filled,0,102.4,102.40050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:17.0974951Z,1755916697097,ORD-255,102.55,,,,,1,,,,ORD-255,Sell,SELL,Market,REQUEST,,,102.55,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:17.0980219Z,1755916697098,ORD-255,102.55,,,,,1,,,,ORD-255,Sell,SELL,Market,ACK,,1,102.55,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:17.0983794Z,1755916697098,ORD-255,102.55,,102.5495,,,1,1,-0.0005000000000023874,filled,ORD-255,Sell,SELL,Market,FILL,filled,1,102.55,102.5495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:17.3006282Z,1755916697300,ORD-270,102.7,102.65,,,,1,,,,ORD-270,Buy,BUY,Market,REQUEST,,,102.7,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:17.3012588Z,1755916697301,ORD-270,102.7,102.65,,,,1,,,,ORD-270,Buy,BUY,Market,ACK,,1,102.7,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:17.3016398Z,1755916697301,ORD-270,102.7,102.65,102.7005,,,1,1,0.0005000000000023874,filled,ORD-270,Buy,BUY,Market,FILL,filled,1,102.7,102.7005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:17.5090122Z,1755916697509,ORD-285,102.85,,,,,1,,,,ORD-285,Sell,SELL,Market,REQUEST,,,102.85,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:17.5093206Z,1755916697509,ORD-285,102.85,,,,,1,,,,ORD-285,Sell,SELL,Market,ACK,,0,102.85,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:17.5094144Z,1755916697509,ORD-285,102.85,,102.84949999999999,,,1,1,-0.0005000000000023874,filled,ORD-285,Sell,SELL,Market,FILL,filled,0,102.85,102.84949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:17.7597706Z,1755916697759,ORD-300,103,102.95,,,,1,,,,ORD-300,Buy,BUY,Market,REQUEST,,,103,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:17.7604801Z,1755916697760,ORD-300,103,102.95,,,,1,,,,ORD-300,Buy,BUY,Market,ACK,,1,103,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:17.7609050Z,1755916697760,ORD-300,103,102.95,103.0005,,,1,1,0.0005000000000023874,filled,ORD-300,Buy,BUY,Market,FILL,filled,1,103,103.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:18.0092440Z,1755916698009,ORD-315,103.15,,,,,1,,,,ORD-315,Sell,SELL,Market,REQUEST,,,103.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:18.0095251Z,1755916698009,ORD-315,103.15,,,,,1,,,,ORD-315,Sell,SELL,Market,ACK,,0,103.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:18.0097581Z,1755916698009,ORD-315,103.15,,103.1495,,,1,1,-0.0005000000000023874,filled,ORD-315,Sell,SELL,Market,FILL,filled,0,103.15,103.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:18.2600431Z,1755916698260,ORD-330,103.3,103.25,,,,1,,,,ORD-330,Buy,BUY,Market,REQUEST,,,103.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:18.2606455Z,1755916698260,ORD-330,103.3,103.25,,,,1,,,,ORD-330,Buy,BUY,Market,ACK,,0,103.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:18.2609991Z,1755916698260,ORD-330,103.3,103.25,103.3005,,,1,1,0.0005000000000023874,filled,ORD-330,Buy,BUY,Market,FILL,filled,0,103.3,103.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:18.4938374Z,1755916698493,ORD-345,103.45,,,,,1,,,,ORD-345,Sell,SELL,Market,REQUEST,,,103.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:18.4941108Z,1755916698494,ORD-345,103.45,,,,,1,,,,ORD-345,Sell,SELL,Market,ACK,,1,103.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:18.4942617Z,1755916698494,ORD-345,103.45,,103.4495,,,1,1,-0.0005000000000023874,filled,ORD-345,Sell,SELL,Market,FILL,filled,1,103.45,103.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:18.7446062Z,1755916698744,ORD-360,103.6,103.55,,,,1,,,,ORD-360,Buy,BUY,Market,REQUEST,,,103.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:18.7453429Z,1755916698745,ORD-360,103.6,103.55,,,,1,,,,ORD-360,Buy,BUY,Market,ACK,,1,103.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:18.7457332Z,1755916698745,ORD-360,103.6,103.55,103.6005,,,1,1,0.0005000000000023874,filled,ORD-360,Buy,BUY,Market,FILL,filled,1,103.6,103.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:18.9915691Z,1755916698991,ORD-375,103.75,,,,,1,,,,ORD-375,Sell,SELL,Market,REQUEST,,,103.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:18.9918764Z,1755916698991,ORD-375,103.75,,,,,1,,,,ORD-375,Sell,SELL,Market,ACK,,0,103.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:18.9920336Z,1755916698992,ORD-375,103.75,,103.7495,,,1,1,-0.0005000000000023874,filled,ORD-375,Sell,SELL,Market,FILL,filled,1,103.75,103.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:19.2440949Z,1755916699244,ORD-390,103.9,103.85000000000001,,,,1,,,,ORD-390,Buy,BUY,Market,REQUEST,,,103.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:19.2446593Z,1755916699244,ORD-390,103.9,103.85000000000001,,,,1,,,,ORD-390,Buy,BUY,Market,ACK,,0,103.9,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:19.2449659Z,1755916699244,ORD-390,103.9,103.85000000000001,103.90050000000001,,,1,1,0.0005000000000023874,filled,ORD-390,Buy,BUY,Market,FILL,filled,0,103.9,103.90050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:19.4788199Z,1755916699478,ORD-405,104.05,,,,,1,,,,ORD-405,Sell,SELL,Market,REQUEST,,,104.05,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:19.4791506Z,1755916699479,ORD-405,104.05,,,,,1,,,,ORD-405,Sell,SELL,Market,ACK,,1,104.05,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:19.4793974Z,1755916699479,ORD-405,104.05,,104.0495,,,1,1,-0.0005000000000023874,filled,ORD-405,Sell,SELL,Market,FILL,filled,1,104.05,104.0495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:19.7286484Z,1755916699728,ORD-420,104.2,104.15,,,,1,,,,ORD-420,Buy,BUY,Market,REQUEST,,,104.2,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:19.7293639Z,1755916699729,ORD-420,104.2,104.15,,,,1,,,,ORD-420,Buy,BUY,Market,ACK,,1,104.2,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:19.7297274Z,1755916699729,ORD-420,104.2,104.15,104.2005,,,1,1,0.0005000000000023874,filled,ORD-420,Buy,BUY,Market,FILL,filled,1,104.2,104.2005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:19.9708042Z,1755916699970,ORD-435,104.35,,,,,1,,,,ORD-435,Sell,SELL,Market,REQUEST,,,104.35,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:19.9710755Z,1755916699971,ORD-435,104.35,,,,,1,,,,ORD-435,Sell,SELL,Market,ACK,,1,104.35,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:19.9712303Z,1755916699971,ORD-435,104.35,,104.34949999999999,,,1,1,-0.0005000000000023874,filled,ORD-435,Sell,SELL,Market,FILL,filled,1,104.35,104.34949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:20.2113321Z,1755916700211,ORD-450,104.5,104.45,,,,1,,,,ORD-450,Buy,BUY,Market,REQUEST,,,104.5,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:20.2115854Z,1755916700211,ORD-450,104.5,104.45,,,,1,,,,ORD-450,Buy,BUY,Market,ACK,,0,104.5,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:20.2117928Z,1755916700211,ORD-450,104.5,104.45,104.5005,,,1,1,0.0005000000000023874,filled,ORD-450,Buy,BUY,Market,FILL,filled,0,104.5,104.5005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:20.4624425Z,1755916700462,ORD-465,104.65,,,,,1,,,,ORD-465,Sell,SELL,Market,REQUEST,,,104.65,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:20.4630871Z,1755916700463,ORD-465,104.65,,,,,1,,,,ORD-465,Sell,SELL,Market,ACK,,1,104.65,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:20.4634462Z,1755916700463,ORD-465,104.65,,104.6495,,,1,1,-0.0005000000000023874,filled,ORD-465,Sell,SELL,Market,FILL,filled,1,104.65,104.6495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:20.7111807Z,1755916700711,ORD-480,104.8,104.75,,,,1,,,,ORD-480,Buy,BUY,Market,REQUEST,,,104.8,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:20.7117173Z,1755916700711,ORD-480,104.8,104.75,,,,1,,,,ORD-480,Buy,BUY,Market,ACK,,0,104.8,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:20.7120345Z,1755916700712,ORD-480,104.8,104.75,104.8005,,,1,1,0.0005000000000023874,filled,ORD-480,Buy,BUY,Market,FILL,filled,1,104.8,104.8005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:20.9626914Z,1755916700962,ORD-495,104.95,,,,,1,,,,ORD-495,Sell,SELL,Market,REQUEST,,,104.95,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:20.9634246Z,1755916700963,ORD-495,104.95,,,,,1,,,,ORD-495,Sell,SELL,Market,ACK,,1,104.95,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:20.9637867Z,1755916700963,ORD-495,104.95,,104.9495,,,1,1,-0.0005000000000023874,filled,ORD-495,Sell,SELL,Market,FILL,filled,1,104.95,104.9495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:21.2130388Z,1755916701213,ORD-510,105.1,105.05,,,,1,,,,ORD-510,Buy,BUY,Market,REQUEST,,,105.1,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:21.2136616Z,1755916701213,ORD-510,105.1,105.05,,,,1,,,,ORD-510,Buy,BUY,Market,ACK,,0,105.1,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:21.2140385Z,1755916701214,ORD-510,105.1,105.05,105.1005,,,1,1,0.0005000000000023874,filled,ORD-510,Buy,BUY,Market,FILL,filled,1,105.1,105.1005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:21.4629445Z,1755916701462,ORD-525,105.25,,,,,1,,,,ORD-525,Sell,SELL,Market,REQUEST,,,105.25,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:21.4635362Z,1755916701463,ORD-525,105.25,,,,,1,,,,ORD-525,Sell,SELL,Market,ACK,,1,105.25,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:21.4638768Z,1755916701463,ORD-525,105.25,,105.2495,,,1,1,-0.0005000000000023874,filled,ORD-525,Sell,SELL,Market,FILL,filled,1,105.25,105.2495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:21.7130538Z,1755916701713,ORD-540,105.4,105.35000000000001,,,,1,,,,ORD-540,Buy,BUY,Market,REQUEST,,,105.4,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:21.7137359Z,1755916701713,ORD-540,105.4,105.35000000000001,,,,1,,,,ORD-540,Buy,BUY,Market,ACK,,0,105.4,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:21.7141394Z,1755916701714,ORD-540,105.4,105.35000000000001,105.40050000000001,,,1,1,0.0005000000000023874,filled,ORD-540,Buy,BUY,Market,FILL,filled,1,105.4,105.40050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:21.9636471Z,1755916701963,ORD-555,105.55,,,,,1,,,,ORD-555,Sell,SELL,Market,REQUEST,,,105.55,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:21.9642561Z,1755916701964,ORD-555,105.55,,,,,1,,,,ORD-555,Sell,SELL,Market,ACK,,1,105.55,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:21.9646227Z,1755916701964,ORD-555,105.55,,105.5495,,,1,1,-0.0005000000000023874,filled,ORD-555,Sell,SELL,Market,FILL,filled,1,105.55,105.5495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:22.1967112Z,1755916702196,ORD-570,105.7,105.65,,,,1,,,,ORD-570,Buy,BUY,Market,REQUEST,,,105.7,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:22.1972017Z,1755916702197,ORD-570,105.7,105.65,,,,1,,,,ORD-570,Buy,BUY,Market,ACK,,1,105.7,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:22.1975327Z,1755916702197,ORD-570,105.7,105.65,105.7005,,,1,1,0.0005000000000023874,filled,ORD-570,Buy,BUY,Market,FILL,filled,1,105.7,105.7005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:22.4472167Z,1755916702447,ORD-585,105.85,,,,,1,,,,ORD-585,Sell,SELL,Market,REQUEST,,,105.85,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:22.4478482Z,1755916702447,ORD-585,105.85,,,,,1,,,,ORD-585,Sell,SELL,Market,ACK,,0,105.85,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:22.4482149Z,1755916702448,ORD-585,105.85,,105.84949999999999,,,1,1,-0.0005000000000023874,filled,ORD-585,Sell,SELL,Market,FILL,filled,1,105.85,105.84949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:22.6807604Z,1755916702680,ORD-600,106,105.95,,,,1,,,,ORD-600,Buy,BUY,Market,REQUEST,,,106,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:22.6814535Z,1755916702681,ORD-600,106,105.95,,,,1,,,,ORD-600,Buy,BUY,Market,ACK,,1,106,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:38:22.6818010Z,1755916702681,ORD-600,106,105.95,106.0005,,,1,1,0.0005000000000023874,filled,ORD-600,Buy,BUY,Market,FILL,filled,1,106,106.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:38:22.9303388Z,1755916702930,ORD-615,106.15,,,,,1,,,,ORD-615,Sell,SELL,Market,REQUEST,,,106.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:38:22.9308838Z,1755916702930,ORD-615,106.15,,,,,1,,,,ORD-615,Sell,SELL,Market,ACK,,0,106.15,,1,,HARNESS,DESKTOP-584MV4B
