phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host
FILL,2025-08-23T02:57:14.8808617Z,1755917834880,ORD-45,100.45,,100.4495,,,1,1,-0.0005000000000023874,filled,ORD-45,Sell,SELL,Market,FILL,filled,2,100.45,100.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:15.1292393Z,1755917835129,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,REQUEST,,,100.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:15.1296749Z,1755917835129,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,ACK,,0,100.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:15.1298179Z,1755917835129,ORD-60,100.6,100.55,100.6005,,,1,1,0.0005000000000023874,filled,ORD-60,Buy,BUY,Market,FILL,filled,0,100.6,100.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:15.3792950Z,1755917835379,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,REQUEST,,,100.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:15.3795853Z,1755917835379,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,ACK,,0,100.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:15.3797127Z,1755917835379,ORD-75,100.75,,100.7495,,,1,1,-0.0005000000000023874,filled,ORD-75,Sell,SELL,Market,FILL,filled,0,100.75,100.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:15.6126449Z,1755917835612,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,REQUEST,,,100.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:15.6129655Z,1755917835612,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,ACK,,0,100.9,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:15.6131175Z,1755917835613,ORD-90,100.9,100.85000000000001,100.90050000000001,,,1,1,0.0005000000000023874,filled,ORD-90,Buy,BUY,Market,FILL,filled,1,100.9,100.90050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:15.8631254Z,1755917835863,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,REQUEST,,,101.05,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:15.8634641Z,1755917835863,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,ACK,,0,101.05,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:15.8635707Z,1755917835863,ORD-105,101.05,,101.0495,,,1,1,-0.0005000000000023874,filled,ORD-105,Sell,SELL,Market,FILL,filled,0,101.05,101.0495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:16.0968180Z,1755917836096,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,REQUEST,,,101.2,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:16.0975137Z,1755917836097,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,ACK,,1,101.2,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:16.0979149Z,1755917836097,ORD-120,101.2,101.15,101.2005,,,1,1,0.0005000000000023874,filled,ORD-120,Buy,BUY,Market,FILL,filled,1,101.2,101.2005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:16.3476641Z,1755917836347,ORD-135,101.35,,,,,1,,,,ORD-135,Sell,SELL,Market,REQUEST,,,101.35,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:16.3482966Z,1755917836348,ORD-135,101.35,,,,,1,,,,ORD-135,Sell,SELL,Market,ACK,,1,101.35,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:16.3486710Z,1755917836348,ORD-135,101.35,,101.34949999999999,,,1,1,-0.0005000000000023874,filled,ORD-135,Sell,SELL,Market,FILL,filled,1,101.35,101.34949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:16.5812268Z,1755917836581,ORD-150,101.5,101.45,,,,1,,,,ORD-150,Buy,BUY,Market,REQUEST,,,101.5,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:16.5818107Z,1755917836581,ORD-150,101.5,101.45,,,,1,,,,ORD-150,Buy,BUY,Market,ACK,,0,101.5,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:16.5820828Z,1755917836582,ORD-150,101.5,101.45,101.5005,,,1,1,0.0005000000000023874,filled,ORD-150,Buy,BUY,Market,FILL,filled,1,101.5,101.5005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:16.8313713Z,1755917836831,ORD-165,101.65,,,,,1,,,,ORD-165,Sell,SELL,Market,REQUEST,,,101.65,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:16.8320308Z,1755917836832,ORD-165,101.65,,,,,1,,,,ORD-165,Sell,SELL,Market,ACK,,1,101.65,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:16.8323234Z,1755917836832,ORD-165,101.65,,101.6495,,,1,1,-0.0005000000000023874,filled,ORD-165,Sell,SELL,Market,FILL,filled,1,101.65,101.6495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:17.0647409Z,1755917837064,ORD-180,101.8,101.75,,,,1,,,,ORD-180,Buy,BUY,Market,REQUEST,,,101.8,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:17.0653127Z,1755917837065,ORD-180,101.8,101.75,,,,1,,,,ORD-180,Buy,BUY,Market,ACK,,1,101.8,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:17.0655895Z,1755917837065,ORD-180,101.8,101.75,101.8005,,,1,1,0.0005000000000023874,filled,ORD-180,Buy,BUY,Market,FILL,filled,1,101.8,101.8005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:17.3144409Z,1755917837314,ORD-195,101.95,,,,,1,,,,ORD-195,Sell,SELL,Market,REQUEST,,,101.95,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:17.3148274Z,1755917837314,ORD-195,101.95,,,,,1,,,,ORD-195,Sell,SELL,Market,ACK,,0,101.95,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:17.3149493Z,1755917837314,ORD-195,101.95,,101.9495,,,1,1,-0.0005000000000023874,filled,ORD-195,Sell,SELL,Market,FILL,filled,0,101.95,101.9495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:17.5476563Z,1755917837547,ORD-210,102.1,102.05,,,,1,,,,ORD-210,Buy,BUY,Market,REQUEST,,,102.1,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:17.5482390Z,1755917837548,ORD-210,102.1,102.05,,,,1,,,,ORD-210,Buy,BUY,Market,ACK,,1,102.1,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:17.5485269Z,1755917837548,ORD-210,102.1,102.05,102.1005,,,1,1,0.0005000000000023874,filled,ORD-210,Buy,BUY,Market,FILL,filled,1,102.1,102.1005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:17.7980406Z,1755917837798,ORD-225,102.25,,,,,1,,,,ORD-225,Sell,SELL,Market,REQUEST,,,102.25,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:17.7985352Z,1755917837798,ORD-225,102.25,,,,,1,,,,ORD-225,Sell,SELL,Market,ACK,,0,102.25,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:17.7986954Z,1755917837798,ORD-225,102.25,,102.2495,,,1,1,-0.0005000000000023874,filled,ORD-225,Sell,SELL,Market,FILL,filled,0,102.25,102.2495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:18.0319047Z,1755917838031,ORD-240,102.4,102.35000000000001,,,,1,,,,ORD-240,Buy,BUY,Market,REQUEST,,,102.4,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:18.0325037Z,1755917838032,ORD-240,102.4,102.35000000000001,,,,1,,,,ORD-240,Buy,BUY,Market,ACK,,1,102.4,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:18.0328634Z,1755917838032,ORD-240,102.4,102.35000000000001,102.40050000000001,,,1,1,0.0005000000000023874,filled,ORD-240,Buy,BUY,Market,FILL,filled,1,102.4,102.40050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:18.2822909Z,1755917838282,ORD-255,102.55,,,,,1,,,,ORD-255,Sell,SELL,Market,REQUEST,,,102.55,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:18.2830076Z,1755917838283,ORD-255,102.55,,,,,1,,,,ORD-255,Sell,SELL,Market,ACK,,1,102.55,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:18.2834125Z,1755917838283,ORD-255,102.55,,102.5495,,,1,1,-0.0005000000000023874,filled,ORD-255,Sell,SELL,Market,FILL,filled,1,102.55,102.5495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:18.5152646Z,1755917838515,ORD-270,102.7,102.65,,,,1,,,,ORD-270,Buy,BUY,Market,REQUEST,,,102.7,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:18.5157891Z,1755917838515,ORD-270,102.7,102.65,,,,1,,,,ORD-270,Buy,BUY,Market,ACK,,0,102.7,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:18.5160457Z,1755917838516,ORD-270,102.7,102.65,102.7005,,,1,1,0.0005000000000023874,filled,ORD-270,Buy,BUY,Market,FILL,filled,1,102.7,102.7005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:18.7660297Z,1755917838766,ORD-285,102.85,,,,,1,,,,ORD-285,Sell,SELL,Market,REQUEST,,,102.85,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:18.7666337Z,1755917838766,ORD-285,102.85,,,,,1,,,,ORD-285,Sell,SELL,Market,ACK,,0,102.85,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:18.7668834Z,1755917838766,ORD-285,102.85,,102.84949999999999,,,1,1,-0.0005000000000023874,filled,ORD-285,Sell,SELL,Market,FILL,filled,0,102.85,102.84949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:18.9986504Z,1755917838998,ORD-300,103,102.95,,,,1,,,,ORD-300,Buy,BUY,Market,REQUEST,,,103,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:18.9992811Z,1755917838999,ORD-300,103,102.95,,,,1,,,,ORD-300,Buy,BUY,Market,ACK,,1,103,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:18.9996115Z,1755917838999,ORD-300,103,102.95,103.0005,,,1,1,0.0005000000000023874,filled,ORD-300,Buy,BUY,Market,FILL,filled,1,103,103.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:19.2497385Z,1755917839249,ORD-315,103.15,,,,,1,,,,ORD-315,Sell,SELL,Market,REQUEST,,,103.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:19.2503282Z,1755917839250,ORD-315,103.15,,,,,1,,,,ORD-315,Sell,SELL,Market,ACK,,1,103.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:19.2506297Z,1755917839250,ORD-315,103.15,,103.1495,,,1,1,-0.0005000000000023874,filled,ORD-315,Sell,SELL,Market,FILL,filled,1,103.15,103.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:19.4817649Z,1755917839481,ORD-330,103.3,103.25,,,,1,,,,ORD-330,Buy,BUY,Market,REQUEST,,,103.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:19.4822598Z,1755917839482,ORD-330,103.3,103.25,,,,1,,,,ORD-330,Buy,BUY,Market,ACK,,1,103.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:19.4825252Z,1755917839482,ORD-330,103.3,103.25,103.3005,,,1,1,0.0005000000000023874,filled,ORD-330,Buy,BUY,Market,FILL,filled,1,103.3,103.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:19.7318727Z,1755917839731,ORD-345,103.45,,,,,1,,,,ORD-345,Sell,SELL,Market,REQUEST,,,103.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:19.7323329Z,1755917839732,ORD-345,103.45,,,,,1,,,,ORD-345,Sell,SELL,Market,ACK,,1,103.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:19.7325852Z,1755917839732,ORD-345,103.45,,103.4495,,,1,1,-0.0005000000000023874,filled,ORD-345,Sell,SELL,Market,FILL,filled,1,103.45,103.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:19.9678787Z,1755917839967,ORD-360,103.6,103.55,,,,1,,,,ORD-360,Buy,BUY,Market,REQUEST,,,103.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:19.9685152Z,1755917839968,ORD-360,103.6,103.55,,,,1,,,,ORD-360,Buy,BUY,Market,ACK,,1,103.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:19.9688187Z,1755917839968,ORD-360,103.6,103.55,103.6005,,,1,1,0.0005000000000023874,filled,ORD-360,Buy,BUY,Market,FILL,filled,1,103.6,103.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:20.2170665Z,1755917840217,ORD-375,103.75,,,,,1,,,,ORD-375,Sell,SELL,Market,REQUEST,,,103.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:20.2176787Z,1755917840217,ORD-375,103.75,,,,,1,,,,ORD-375,Sell,SELL,Market,ACK,,0,103.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:20.2180104Z,1755917840218,ORD-375,103.75,,103.7495,,,1,1,-0.0005000000000023874,filled,ORD-375,Sell,SELL,Market,FILL,filled,1,103.75,103.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:20.4673855Z,1755917840467,ORD-390,103.9,103.85000000000001,,,,1,,,,ORD-390,Buy,BUY,Market,REQUEST,,,103.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:20.4679038Z,1755917840467,ORD-390,103.9,103.85000000000001,,,,1,,,,ORD-390,Buy,BUY,Market,ACK,,0,103.9,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:20.4681777Z,1755917840468,ORD-390,103.9,103.85000000000001,103.90050000000001,,,1,1,0.0005000000000023874,filled,ORD-390,Buy,BUY,Market,FILL,filled,1,103.9,103.90050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:20.7163428Z,1755917840716,ORD-405,104.05,,,,,1,,,,ORD-405,Sell,SELL,Market,REQUEST,,,104.05,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:20.7166539Z,1755917840716,ORD-405,104.05,,,,,1,,,,ORD-405,Sell,SELL,Market,ACK,,0,104.05,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:20.7168195Z,1755917840716,ORD-405,104.05,,104.0495,,,1,1,-0.0005000000000023874,filled,ORD-405,Sell,SELL,Market,FILL,filled,0,104.05,104.0495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:20.9502217Z,1755917840950,ORD-420,104.2,104.15,,,,1,,,,ORD-420,Buy,BUY,Market,REQUEST,,,104.2,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:20.9505683Z,1755917840950,ORD-420,104.2,104.15,,,,1,,,,ORD-420,Buy,BUY,Market,ACK,,0,104.2,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:20.9506864Z,1755917840950,ORD-420,104.2,104.15,104.2005,,,1,1,0.0005000000000023874,filled,ORD-420,Buy,BUY,Market,FILL,filled,0,104.2,104.2005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:21.2011401Z,1755917841201,ORD-435,104.35,,,,,1,,,,ORD-435,Sell,SELL,Market,REQUEST,,,104.35,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:21.2070312Z,1755917841207,ORD-435,104.35,,,,,1,,,,ORD-435,Sell,SELL,Market,ACK,,6,104.35,,1,,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:21.4342884Z,1755917841434,ORD-450,104.5,104.45,,,,1,,,,ORD-450,Buy,BUY,Market,REQUEST,,,104.5,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:21.4345502Z,1755917841434,ORD-450,104.5,104.45,,,,1,,,,ORD-450,Buy,BUY,Market,ACK,,0,104.5,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:21.4346784Z,1755917841434,ORD-450,104.5,104.45,104.5005,,,1,1,0.0005000000000023874,filled,ORD-450,Buy,BUY,Market,FILL,filled,0,104.5,104.5005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:21.6843206Z,1755917841684,ORD-465,104.65,,,,,1,,,,ORD-465,Sell,SELL,Market,REQUEST,,,104.65,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:21.6848137Z,1755917841684,ORD-465,104.65,,,,,1,,,,ORD-465,Sell,SELL,Market,ACK,,0,104.65,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:21.6850814Z,1755917841685,ORD-465,104.65,,104.6495,,,1,1,-0.0005000000000023874,filled,ORD-465,Sell,SELL,Market,FILL,filled,1,104.65,104.6495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:21.9277289Z,1755917841927,ORD-480,104.8,104.75,,,,1,,,,ORD-480,Buy,BUY,Market,REQUEST,,,104.8,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:21.9282108Z,1755917841928,ORD-480,104.8,104.75,,,,1,,,,ORD-480,Buy,BUY,Market,ACK,,1,104.8,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:21.9284411Z,1755917841928,ORD-480,104.8,104.75,104.8005,,,1,1,0.0005000000000023874,filled,ORD-480,Buy,BUY,Market,FILL,filled,1,104.8,104.8005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:22.1681037Z,1755917842168,ORD-495,104.95,,,,,1,,,,ORD-495,Sell,SELL,Market,REQUEST,,,104.95,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:22.1684046Z,1755917842168,ORD-495,104.95,,,,,1,,,,ORD-495,Sell,SELL,Market,ACK,,0,104.95,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:22.1685109Z,1755917842168,ORD-495,104.95,,104.9495,,,1,1,-0.0005000000000023874,filled,ORD-495,Sell,SELL,Market,FILL,filled,0,104.95,104.9495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:22.4094034Z,1755917842409,ORD-510,105.1,105.05,,,,1,,,,ORD-510,Buy,BUY,Market,REQUEST,,,105.1,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:22.4097156Z,1755917842409,ORD-510,105.1,105.05,,,,1,,,,ORD-510,Buy,BUY,Market,ACK,,0,105.1,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:22.4098392Z,1755917842409,ORD-510,105.1,105.05,105.1005,,,1,1,0.0005000000000023874,filled,ORD-510,Buy,BUY,Market,FILL,filled,0,105.1,105.1005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:22.6509199Z,1755917842650,ORD-525,105.25,,,,,1,,,,ORD-525,Sell,SELL,Market,REQUEST,,,105.25,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:22.6514837Z,1755917842651,ORD-525,105.25,,,,,1,,,,ORD-525,Sell,SELL,Market,ACK,,1,105.25,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:22.6517505Z,1755917842651,ORD-525,105.25,,105.2495,,,1,1,-0.0005000000000023874,filled,ORD-525,Sell,SELL,Market,FILL,filled,1,105.25,105.2495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:22.9020111Z,1755917842902,ORD-540,105.4,105.35000000000001,,,,1,,,,ORD-540,Buy,BUY,Market,REQUEST,,,105.4,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:22.9026372Z,1755917842902,ORD-540,105.4,105.35000000000001,,,,1,,,,ORD-540,Buy,BUY,Market,ACK,,0,105.4,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:22.9029084Z,1755917842902,ORD-540,105.4,105.35000000000001,105.40050000000001,,,1,1,0.0005000000000023874,filled,ORD-540,Buy,BUY,Market,FILL,filled,0,105.4,105.40050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:23.1368106Z,1755917843136,ORD-555,105.55,,,,,1,,,,ORD-555,Sell,SELL,Market,REQUEST,,,105.55,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:23.1373663Z,1755917843137,ORD-555,105.55,,,,,1,,,,ORD-555,Sell,SELL,Market,ACK,,1,105.55,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:23.1376778Z,1755917843137,ORD-555,105.55,,105.5495,,,1,1,-0.0005000000000023874,filled,ORD-555,Sell,SELL,Market,FILL,filled,1,105.55,105.5495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:23.3693879Z,1755917843369,ORD-570,105.7,105.65,,,,1,,,,ORD-570,Buy,BUY,Market,REQUEST,,,105.7,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:23.3699811Z,1755917843369,ORD-570,105.7,105.65,,,,1,,,,ORD-570,Buy,BUY,Market,ACK,,0,105.7,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:23.3702711Z,1755917843370,ORD-570,105.7,105.65,105.7005,,,1,1,0.0005000000000023874,filled,ORD-570,Buy,BUY,Market,FILL,filled,1,105.7,105.7005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:23.6017212Z,1755917843601,ORD-585,105.85,,,,,1,,,,ORD-585,Sell,SELL,Market,REQUEST,,,105.85,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:23.6021824Z,1755917843602,ORD-585,105.85,,,,,1,,,,ORD-585,Sell,SELL,Market,ACK,,1,105.85,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:23.6024567Z,1755917843602,ORD-585,105.85,,105.84949999999999,,,1,1,-0.0005000000000023874,filled,ORD-585,Sell,SELL,Market,FILL,filled,1,105.85,105.84949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:23.8529286Z,1755917843852,ORD-600,106,105.95,,,,1,,,,ORD-600,Buy,BUY,Market,REQUEST,,,106,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:23.8535108Z,1755917843853,ORD-600,106,105.95,,,,1,,,,ORD-600,Buy,BUY,Market,ACK,,1,106,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:23.8538452Z,1755917843853,ORD-600,106,105.95,106.0005,,,1,1,0.0005000000000023874,filled,ORD-600,Buy,BUY,Market,FILL,filled,1,106,106.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-23T02:57:24.0863931Z,1755917844086,ORD-615,106.15,,,,,1,,,,ORD-615,Sell,SELL,Market,REQUEST,,,106.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-23T02:57:24.0870493Z,1755917844087,ORD-615,106.15,,,,,1,,,,ORD-615,Sell,SELL,Market,ACK,,1,106.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-23T02:57:24.0873939Z,1755917844087,ORD-615,106.15,,106.1495,,,1,1,-0.0005000000000023874,filled,ORD-615,Sell,SELL,Market,FILL,filled,1,106.15,106.1495,1,1,HARNESS,DESKTOP-584MV4B
