trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
R-13,ORD-360,ORD-375,2025-09-01T05:05:19.6806055Z,2025-09-01T05:05:19.8690254Z,BUY-SELL,1,103.6005,103.7495,0.1490000000000009,0,reconstructed
R-14,ORD-390,ORD-405,2025-09-01T05:05:20.0884841Z,2025-09-01T05:05:20.3092243Z,BUY-SELL,1,103.90050000000001,104.0495,0.1489999999999867,0,reconstructed
R-15,ORD-420,ORD-435,2025-09-01T05:05:20.5419118Z,2025-09-01T05:05:20.7766891Z,BUY-SELL,1,104.2005,104.34949999999999,0.1489999999999867,0,reconstructed
R-16,ORD-450,ORD-465,2025-09-01T05:05:20.9924870Z,2025-09-01T05:05:21.2285030Z,BUY-SELL,1,104.5005,104.6495,0.1490000000000009,0,reconstructed
R-17,ORD-480,ORD-495,2025-09-01T05:05:21.4397289Z,2025-09-01T05:05:21.6615189Z,BUY-SELL,1,104.8005,104.9495,0.1490000000000009,0,reconstructed
R-18,ORD-510,ORD-525,2025-09-01T05:05:21.8940450Z,2025-09-01T05:05:22.1077950Z,BUY-SELL,1,105.1005,105.2495,0.1490000000000009,0,reconstructed
R-19,ORD-540,ORD-555,2025-09-01T05:05:22.3235645Z,2025-09-01T05:05:22.5398485Z,BUY-SELL,1,105.40050000000001,105.5495,0.1489999999999867,0,reconstructed
R-20,ORD-570,ORD-585,2025-09-01T05:05:22.7652513Z,2025-09-01T05:05:22.9724352Z,BUY-SELL,1,105.7005,105.84949999999999,0.1489999999999867,0,reconstructed
R-21,ORD-600,ORD-615,2025-09-01T05:05:23.2104780Z,2025-09-01T05:05:23.4318131Z,BUY-SELL,1,106.0005,106.1495,0.1490000000000009,0,reconstructed
R-22,ORD-630,ORD-645,2025-09-01T05:05:23.6527676Z,2025-09-01T05:05:23.8753382Z,BUY-SELL,1,106.3005,106.4495,0.1490000000000009,0,reconstructed
R-23,ORD-660,ORD-675,2025-09-01T05:05:24.0974873Z,2025-09-01T05:05:24.3262393Z,BUY-SELL,1,106.6005,106.7495,0.1490000000000009,0,reconstructed
R-24,ORD-690,ORD-705,2025-09-01T05:05:24.5849199Z,2025-09-01T05:05:24.7933072Z,BUY-SELL,1,106.90050000000001,107.0495,0.1489999999999867,0,reconstructed
R-25,ORD-720,ORD-735,2025-09-01T05:05:25.0016046Z,2025-09-01T05:05:25.2282059Z,BUY-SELL,1,107.2005,107.34949999999999,0.1489999999999867,0,reconstructed
R-26,ORD-750,ORD-765,2025-09-01T05:05:25.4542287Z,2025-09-01T05:05:25.6650337Z,BUY-SELL,1,107.5005,107.6495,0.1490000000000009,0,reconstructed
R-27,ORD-780,ORD-795,2025-09-01T05:05:25.8969202Z,2025-09-01T05:05:26.1472781Z,BUY-SELL,1,107.8005,107.9495,0.1490000000000009,0,reconstructed
R-28,ORD-810,ORD-825,2025-09-01T05:05:26.3778118Z,2025-09-01T05:05:26.6195374Z,BUY-SELL,1,108.1005,108.2495,0.1490000000000009,0,reconstructed
R-29,ORD-840,ORD-855,2025-09-01T05:05:26.8509308Z,2025-09-01T05:05:27.0717589Z,BUY-SELL,1,108.40050000000001,108.5495,0.1489999999999867,0,reconstructed
R-30,ORD-870,ORD-885,2025-09-01T05:05:27.3278701Z,2025-09-01T05:05:27.5566003Z,BUY-SELL,1,108.7005,108.84949999999999,0.1489999999999867,0,reconstructed
R-31,ORD-900,ORD-915,2025-09-01T05:05:27.7805276Z,2025-09-01T05:05:27.9965553Z,BUY-SELL,1,109.0005,109.1495,0.1490000000000009,0,reconstructed
R-32,ORD-930,ORD-945,2025-09-01T05:05:28.2229285Z,2025-09-01T05:05:28.4489226Z,BUY-SELL,1,109.3005,109.4495,0.1490000000000009,0,reconstructed
R-33,ORD-960,ORD-975,2025-09-01T05:05:28.6795922Z,2025-09-01T05:05:28.8926896Z,BUY-SELL,1,109.6005,109.7495,0.1490000000000009,0,reconstructed
R-34,ORD-990,ORD-1005,2025-09-01T05:05:29.1142524Z,2025-09-01T05:05:29.3138522Z,BUY-SELL,1,109.90050000000001,110.0495,0.1489999999999867,0,reconstructed
R-35,ORD-1020,ORD-1035,2025-09-01T05:05:29.5792563Z,2025-09-01T05:05:29.7999406Z,BUY-SELL,1,110.2005,110.34949999999999,0.1489999999999867,0,reconstructed
R-36,ORD-1050,ORD-1065,2025-09-01T05:05:30.0037097Z,2025-09-01T05:05:30.2125136Z,BUY-SELL,1,110.5005,110.6495,0.1490000000000009,0,reconstructed
R-37,ORD-1080,ORD-1095,2025-09-01T05:05:30.4457762Z,2025-09-01T05:05:30.6784435Z,BUY-SELL,1,110.8005,110.9495,0.1490000000000009,0,reconstructed
R-38,ORD-1110,ORD-1125,2025-09-01T05:05:30.8952191Z,2025-09-01T05:05:31.0966528Z,BUY-SELL,1,111.1005,111.2495,0.1490000000000009,0,reconstructed
R-39,ORD-1140,ORD-1155,2025-09-01T05:05:31.3125573Z,2025-09-01T05:05:31.5558535Z,BUY-SELL,1,111.40050000000001,111.5495,0.1489999999999867,0,reconstructed
R-40,ORD-1170,ORD-1185,2025-09-01T05:05:31.7798446Z,2025-09-01T05:05:31.9614457Z,BUY-SELL,1,111.7005,111.84949999999999,0.1489999999999867,0,reconstructed
R-41,ORD-1200,ORD-1215,2025-09-01T05:05:32.1661849Z,2025-09-01T05:05:32.3999680Z,BUY-SELL,1,112.0005,112.1495,0.1490000000000009,0,reconstructed
R-42,ORD-1230,ORD-1245,2025-09-01T05:05:32.6384155Z,2025-09-01T05:05:32.8420851Z,BUY-SELL,1,112.3005,112.4495,0.1490000000000009,0,reconstructed
R-43,ORD-1260,ORD-1275,2025-09-01T05:05:33.0441719Z,2025-09-01T05:05:33.2666093Z,BUY-SELL,1,112.6005,112.7495,0.1490000000000009,0,reconstructed
R-44,ORD-1290,ORD-1305,2025-09-01T05:05:33.5234354Z,2025-09-01T05:05:33.7490004Z,BUY-SELL,1,112.90050000000001,113.0495,0.1489999999999867,0,reconstructed
R-45,ORD-1320,ORD-1335,2025-09-01T05:05:33.9511672Z,2025-09-01T05:05:34.1621832Z,BUY-SELL,1,113.2005,113.34949999999999,0.1489999999999867,0,reconstructed
R-46,ORD-1350,ORD-1365,2025-09-01T05:05:34.3981859Z,2025-09-01T05:05:34.6138150Z,BUY-SELL,1,113.5005,113.6495,0.1490000000000009,0,reconstructed
R-47,ORD-1380,ORD-1395,2025-09-01T05:05:34.8373375Z,2025-09-01T05:05:35.0611171Z,BUY-SELL,1,113.8005,113.9495,0.1490000000000009,0,reconstructed
R-48,ORD-1410,ORD-1425,2025-09-01T05:05:35.3064076Z,2025-09-01T05:05:35.5033399Z,BUY-SELL,1,114.1005,114.2495,0.1490000000000009,0,reconstructed
R-49,ORD-1440,ORD-1455,2025-09-01T05:05:35.7438595Z,2025-09-01T05:05:35.9576706Z,BUY-SELL,1,114.40050000000001,114.5495,0.1489999999999867,0,reconstructed
R-50,ORD-1470,ORD-1485,2025-09-01T05:05:36.1863347Z,2025-09-01T05:05:36.4270060Z,BUY-SELL,1,114.7005,114.84949999999999,0.1489999999999867,0,reconstructed
R-51,ORD-1500,ORD-1515,2025-09-01T05:05:36.6352140Z,2025-09-01T05:05:36.8484439Z,BUY-SELL,1,115.0005,115.1495,0.1490000000000009,0,reconstructed
R-52,ORD-1530,ORD-1545,2025-09-01T05:05:37.0408619Z,2025-09-01T05:05:37.2438199Z,BUY-SELL,1,115.3005,115.4495,0.1490000000000009,0,reconstructed
R-53,ORD-1560,ORD-1575,2025-09-01T05:05:37.4425038Z,2025-09-01T05:05:37.6682848Z,BUY-SELL,1,115.6005,115.7495,0.1490000000000009,0,reconstructed
R-54,ORD-1590,ORD-1605,2025-09-01T05:05:37.8889360Z,2025-09-01T05:05:38.0987445Z,BUY-SELL,1,115.90050000000001,116.0495,0.1489999999999867,0,reconstructed
R-55,ORD-1620,ORD-1635,2025-09-01T05:05:38.3368012Z,2025-09-01T05:05:38.5577202Z,BUY-SELL,1,116.2005,116.34949999999999,0.1489999999999867,0,reconstructed
R-56,ORD-1650,ORD-1665,2025-09-01T05:05:38.8039881Z,2025-09-01T05:05:39.0327608Z,BUY-SELL,1,116.5005,116.6495,0.1490000000000009,0,reconstructed
R-57,ORD-1680,ORD-1695,2025-09-01T05:05:39.2764631Z,2025-09-01T05:05:39.4823629Z,BUY-SELL,1,116.8005,116.9495,0.1490000000000009,0,reconstructed
R-58,ORD-1710,ORD-1725,2025-09-01T05:05:39.6986888Z,2025-09-01T05:05:39.9217995Z,BUY-SELL,1,117.1005,117.2495,0.1490000000000009,0,reconstructed
R-59,ORD-1740,ORD-1755,2025-09-01T05:05:40.1501414Z,2025-09-01T05:05:40.3712475Z,BUY-SELL,1,117.40050000000001,117.5495,0.1489999999999867,0,reconstructed
R-60,ORD-1770,ORD-1785,2025-09-01T05:05:40.5907928Z,2025-09-01T05:05:40.8237267Z,BUY-SELL,1,117.7005,117.84949999999999,0.1489999999999867,0,reconstructed
R-61,ORD-1800,ORD-1815,2025-09-01T05:05:41.0570454Z,2025-09-01T05:05:41.2836436Z,BUY-SELL,1,118.0005,118.1495,0.1490000000000009,0,reconstructed
R-62,ORD-1830,ORD-1845,2025-09-01T05:05:41.5122873Z,2025-09-01T05:05:41.7381087Z,BUY-SELL,1,118.3005,118.4495,0.1490000000000009,0,reconstructed
R-63,ORD-1860,ORD-1875,2025-09-01T05:05:41.9692249Z,2025-09-01T05:05:42.1878063Z,BUY-SELL,1,118.6005,118.7495,0.1490000000000009,0,reconstructed
R-64,ORD-1890,ORD-1905,2025-09-01T05:05:42.4225258Z,2025-09-01T05:05:42.6599850Z,BUY-SELL,1,118.90050000000001,119.0495,0.1489999999999867,0,reconstructed
R-65,ORD-1920,ORD-1935,2025-09-01T05:05:42.8686557Z,2025-09-01T05:05:43.0949050Z,BUY-SELL,1,119.2005,119.34949999999999,0.1489999999999867,0,reconstructed
R-66,ORD-1950,ORD-1965,2025-09-01T05:05:43.3203522Z,2025-09-01T05:05:43.5593727Z,BUY-SELL,1,119.5005,119.6495,0.1490000000000009,0,reconstructed
R-67,ORD-1980,ORD-1995,2025-09-01T05:05:43.7815634Z,2025-09-01T05:05:44.0119662Z,BUY-SELL,1,119.8005,119.9495,0.1490000000000009,0,reconstructed
R-68,ORD-2010,ORD-2025,2025-09-01T05:05:44.2381309Z,2025-09-01T05:05:44.4364925Z,BUY-SELL,1,120.1005,120.2495,0.1490000000000009,0,reconstructed
R-69,ORD-2040,ORD-2055,2025-09-01T05:05:44.6246925Z,2025-09-01T05:05:44.8305002Z,BUY-SELL,1,120.40050000000001,120.5495,0.1489999999999867,0,reconstructed
R-70,ORD-2070,ORD-2085,2025-09-01T05:05:45.0593169Z,2025-09-01T05:05:45.2759574Z,BUY-SELL,1,120.7005,120.84949999999999,0.1489999999999867,0,reconstructed
R-71,ORD-2100,ORD-2115,2025-09-01T05:05:45.4947100Z,2025-09-01T05:05:45.6957768Z,BUY-SELL,1,121.0005,121.1495,0.1490000000000009,0,reconstructed
R-72,ORD-2130,ORD-2145,2025-09-01T05:05:45.9134241Z,2025-09-01T05:05:46.1197538Z,BUY-SELL,1,121.3005,121.4495,0.1490000000000009,0,reconstructed
R-73,ORD-2160,ORD-2175,2025-09-01T05:05:46.3331313Z,2025-09-01T05:05:46.5631057Z,BUY-SELL,1,121.6005,121.7495,0.1490000000000009,0,reconstructed
R-74,ORD-2190,ORD-2205,2025-09-01T05:05:46.7825258Z,2025-09-01T05:05:46.9961208Z,BUY-SELL,1,121.90050000000001,122.0495,0.1489999999999867,0,reconstructed
R-75,ORD-2220,ORD-2235,2025-09-01T05:05:47.2196839Z,2025-09-01T05:05:47.4495628Z,BUY-SELL,1,122.2005,122.34949999999999,0.1489999999999867,0,reconstructed
R-76,ORD-2250,ORD-2265,2025-09-01T05:05:47.6814622Z,2025-09-01T05:05:47.9033927Z,BUY-SELL,1,122.5005,122.6495,0.1490000000000009,0,reconstructed
R-77,ORD-2280,ORD-2295,2025-09-01T05:05:48.1322189Z,2025-09-01T05:05:48.3381649Z,BUY-SELL,1,122.8005,122.9495,0.1490000000000009,0,reconstructed
R-78,ORD-2310,ORD-2325,2025-09-01T05:05:48.5717071Z,2025-09-01T05:05:48.7730041Z,BUY-SELL,1,123.1005,123.2495,0.1490000000000009,0,reconstructed
R-79,ORD-2340,ORD-2355,2025-09-01T05:05:48.9834358Z,2025-09-01T05:05:49.2122602Z,BUY-SELL,1,123.40050000000001,123.5495,0.1489999999999867,0,reconstructed
R-80,ORD-2370,ORD-2385,2025-09-01T05:05:49.4384851Z,2025-09-01T05:05:49.6818414Z,BUY-SELL,1,123.7005,123.84949999999999,0.1489999999999867,0,reconstructed
R-81,ORD-2400,ORD-2415,2025-09-01T05:05:49.8926539Z,2025-09-01T05:05:50.1195511Z,BUY-SELL,1,124.0005,124.1495,0.1490000000000009,0,reconstructed
R-82,ORD-2430,ORD-2445,2025-09-01T05:05:50.3280882Z,2025-09-01T05:05:50.5084122Z,BUY-SELL,1,124.3005,124.4495,0.1490000000000009,0,reconstructed
R-83,ORD-2460,ORD-2475,2025-09-01T05:05:50.7371822Z,2025-09-01T05:05:50.9832146Z,BUY-SELL,1,124.6005,124.7495,0.1490000000000009,0,reconstructed
R-84,ORD-2490,ORD-2505,2025-09-01T05:05:51.1989811Z,2025-09-01T05:05:51.4007338Z,BUY-SELL,1,124.90050000000001,125.0495,0.1489999999999867,0,reconstructed
R-85,ORD-2520,ORD-2535,2025-09-01T05:05:51.6165089Z,2025-09-01T05:05:51.8475261Z,BUY-SELL,1,125.2005,125.34949999999999,0.1489999999999867,0,reconstructed
R-86,ORD-2550,ORD-2565,2025-09-01T05:05:52.0509396Z,2025-09-01T05:05:52.2503475Z,BUY-SELL,1,125.5005,125.6495,0.1490000000000009,0,reconstructed
R-87,ORD-2580,ORD-2595,2025-09-01T05:05:52.4449132Z,2025-09-01T05:05:52.6588721Z,BUY-SELL,1,125.8005,125.9495,0.1490000000000009,0,reconstructed
R-88,ORD-2610,ORD-2625,2025-09-01T05:05:52.8752290Z,2025-09-01T05:05:53.1033017Z,BUY-SELL,1,126.1005,126.2495,0.1490000000000009,0,reconstructed
R-89,ORD-2640,ORD-2655,2025-09-01T05:05:53.3197414Z,2025-09-01T05:05:53.5157587Z,BUY-SELL,1,126.40050000000001,126.5495,0.1489999999999867,0,reconstructed
R-90,ORD-2670,ORD-2685,2025-09-01T05:05:53.7164739Z,2025-09-01T05:05:53.9502277Z,BUY-SELL,1,126.7005,126.84949999999999,0.1489999999999867,0,reconstructed
R-91,ORD-2700,ORD-2715,2025-09-01T05:05:54.1608893Z,2025-09-01T05:05:54.3572201Z,BUY-SELL,1,127.0005,127.1495,0.1490000000000009,0,reconstructed
R-92,ORD-2730,ORD-2745,2025-09-01T05:05:54.5612997Z,2025-09-01T05:05:54.7621944Z,BUY-SELL,1,127.3005,127.4495,0.1490000000000009,0,reconstructed
R-93,ORD-2760,ORD-2775,2025-09-01T05:05:54.9674028Z,2025-09-01T05:05:55.1936673Z,BUY-SELL,1,127.6005,127.7495,0.1490000000000009,0,reconstructed
R-94,ORD-2790,ORD-2805,2025-09-01T05:05:55.4401913Z,2025-09-01T05:05:55.6661158Z,BUY-SELL,1,127.90050000000001,128.04950000000002,0.14900000000001512,0,reconstructed
R-95,ORD-2820,ORD-2835,2025-09-01T05:05:55.9045474Z,2025-09-01T05:05:56.1260765Z,BUY-SELL,1,128.20049999999998,128.3495,0.14900000000002933,0,reconstructed
R-96,ORD-2850,ORD-2865,2025-09-01T05:05:56.3542346Z,2025-09-01T05:05:56.5655824Z,BUY-SELL,1,128.5005,128.64950000000002,0.14900000000002933,0,reconstructed
R-97,ORD-2880,ORD-2895,2025-09-01T05:05:56.7963946Z,2025-09-01T05:05:57.0276461Z,BUY-SELL,1,128.8005,128.9495,0.1490000000000009,0,reconstructed
R-98,ORD-2910,ORD-2925,2025-09-01T05:05:57.2438262Z,2025-09-01T05:05:57.4560387Z,BUY-SELL,1,129.10049999999998,129.2495,0.14900000000002933,0,reconstructed
R-99,ORD-2940,ORD-2955,2025-09-01T05:05:57.6930197Z,2025-09-01T05:05:57.8889459Z,BUY-SELL,1,129.4005,129.54950000000002,0.14900000000002933,0,reconstructed
R-100,ORD-2970,ORD-2985,2025-09-01T05:05:58.1154439Z,2025-09-01T05:05:58.3313357Z,BUY-SELL,1,129.70049999999998,129.8495,0.14900000000002933,0,reconstructed
R-101,ORD-3000,ORD-3015,2025-09-01T05:05:58.5903708Z,2025-09-01T05:05:58.8028540Z,BUY-SELL,1,130.0005,130.14950000000002,0.14900000000002933,0,reconstructed
R-102,ORD-3030,ORD-3045,2025-09-01T05:05:59.0152771Z,2025-09-01T05:05:59.2289941Z,BUY-SELL,1,130.3005,130.4495,0.1490000000000009,0,reconstructed
R-103,ORD-3060,ORD-3075,2025-09-01T05:05:59.4504977Z,2025-09-01T05:05:59.6664123Z,BUY-SELL,1,130.60049999999998,130.7495,0.14900000000002933,0,reconstructed
R-104,ORD-3090,ORD-3105,2025-09-01T05:05:59.9116655Z,2025-09-01T05:06:00.1176003Z,BUY-SELL,1,130.9005,131.04950000000002,0.14900000000002933,0,reconstructed
R-105,ORD-3120,ORD-3135,2025-09-01T05:06:00.3235254Z,2025-09-01T05:06:00.5448480Z,BUY-SELL,1,131.20049999999998,131.3495,0.14900000000002933,0,reconstructed
R-106,ORD-3150,ORD-3165,2025-09-01T05:06:00.7631370Z,2025-09-01T05:06:01.0021930Z,BUY-SELL,1,131.5005,131.64950000000002,0.14900000000002933,0,reconstructed
R-107,ORD-3180,ORD-3195,2025-09-01T05:06:01.2174653Z,2025-09-01T05:06:01.4666595Z,BUY-SELL,1,131.8005,131.9495,0.1490000000000009,0,reconstructed
R-108,ORD-3210,ORD-3225,2025-09-01T05:06:01.6855408Z,2025-09-01T05:06:01.9212298Z,BUY-SELL,1,132.10049999999998,132.2495,0.14900000000002933,0,reconstructed
R-109,ORD-3240,ORD-3255,2025-09-01T05:06:02.1576641Z,2025-09-01T05:06:02.3823447Z,BUY-SELL,1,132.4005,132.54950000000002,0.14900000000002933,0,reconstructed
R-110,ORD-3270,ORD-3285,2025-09-01T05:06:02.6121549Z,2025-09-01T05:06:02.8056252Z,BUY-SELL,1,132.70049999999998,132.8495,0.14900000000002933,0,reconstructed
R-111,ORD-3300,ORD-3315,2025-09-01T05:06:03.0141895Z,2025-09-01T05:06:03.2305574Z,BUY-SELL,1,133.0005,133.14950000000002,0.14900000000002933,0,reconstructed
R-112,ORD-3330,ORD-3345,2025-09-01T05:06:03.4790947Z,2025-09-01T05:06:03.7273520Z,BUY-SELL,1,133.3005,133.4495,0.1490000000000009,0,reconstructed
R-113,ORD-3360,ORD-3375,2025-09-01T05:06:03.9561877Z,2025-09-01T05:06:04.1780103Z,BUY-SELL,1,133.60049999999998,133.7495,0.14900000000002933,0,reconstructed
R-114,ORD-3390,ORD-3405,2025-09-01T05:06:04.4016701Z,2025-09-01T05:06:04.6244680Z,BUY-SELL,1,133.9005,134.04950000000002,0.14900000000002933,0,reconstructed
R-115,ORD-3420,ORD-3435,2025-09-01T05:06:04.8856908Z,2025-09-01T05:06:05.0962538Z,BUY-SELL,1,134.20049999999998,134.3495,0.14900000000002933,0,reconstructed
R-116,ORD-3450,ORD-3465,2025-09-01T05:06:05.3204175Z,2025-09-01T05:06:05.5288104Z,BUY-SELL,1,134.5005,134.64950000000002,0.14900000000002933,0,reconstructed
R-117,ORD-3480,ORD-3495,2025-09-01T05:06:05.7574699Z,2025-09-01T05:06:05.9611331Z,BUY-SELL,1,134.8005,134.9495,0.1490000000000009,0,reconstructed
R-118,ORD-3510,ORD-3525,2025-09-01T05:06:06.2000888Z,2025-09-01T05:06:06.4384909Z,BUY-SELL,1,135.10049999999998,135.2495,0.14900000000002933,0,reconstructed
R-119,ORD-3540,ORD-3555,2025-09-01T05:06:06.6769326Z,2025-09-01T05:06:06.9160926Z,BUY-SELL,1,135.4005,135.54950000000002,0.14900000000002933,0,reconstructed
R-120,ORD-3570,ORD-3585,2025-09-01T05:06:07.1217616Z,2025-09-01T05:06:07.3375728Z,BUY-SELL,1,135.70049999999998,135.8495,0.14900000000002933,0,reconstructed
R-121,ORD-3600,ORD-3615,2025-09-01T05:06:07.5282210Z,2025-09-01T05:06:07.7598921Z,BUY-SELL,1,136.0005,136.14950000000002,0.14900000000002933,0,reconstructed
R-122,ORD-3630,ORD-3645,2025-09-01T05:06:07.9860628Z,2025-09-01T05:06:08.1842884Z,BUY-SELL,1,136.3005,136.4495,0.1490000000000009,0,reconstructed
R-123,ORD-3660,ORD-3675,2025-09-01T05:06:08.4000405Z,2025-09-01T05:06:08.6117023Z,BUY-SELL,1,136.60049999999998,136.7495,0.14900000000002933,0,reconstructed
R-124,ORD-3690,ORD-3705,2025-09-01T05:06:08.8443209Z,2025-09-01T05:06:09.0513052Z,BUY-SELL,1,136.9005,137.04950000000002,0.14900000000002933,0,reconstructed
R-125,ORD-3720,ORD-3735,2025-09-01T05:06:09.2925387Z,2025-09-01T05:06:09.5112561Z,BUY-SELL,1,137.20049999999998,137.3495,0.14900000000002933,0,reconstructed
R-126,ORD-3750,ORD-3765,2025-09-01T05:06:09.7352236Z,2025-09-01T05:06:09.9529986Z,BUY-SELL,1,137.5005,137.64950000000002,0.14900000000002933,0,reconstructed
R-127,ORD-3780,ORD-3795,2025-09-01T05:06:10.1699376Z,2025-09-01T05:06:10.3901100Z,BUY-SELL,1,137.8005,137.9495,0.1490000000000009,0,reconstructed
R-128,ORD-3810,ORD-3825,2025-09-01T05:06:10.6359862Z,2025-09-01T05:06:10.8695939Z,BUY-SELL,1,138.10049999999998,138.2495,0.14900000000002933,0,reconstructed
R-129,ORD-3840,ORD-3855,2025-09-01T05:06:11.0902673Z,2025-09-01T05:06:11.3068072Z,BUY-SELL,1,138.4005,138.54950000000002,0.14900000000002933,0,reconstructed
R-130,ORD-3870,ORD-3885,2025-09-01T05:06:11.5096294Z,2025-09-01T05:06:11.7387849Z,BUY-SELL,1,138.70049999999998,138.8495,0.14900000000002933,0,reconstructed
R-131,ORD-3900,ORD-3915,2025-09-01T05:06:11.9755945Z,2025-09-01T05:06:12.2064691Z,BUY-SELL,1,139.0005,139.14950000000002,0.14900000000002933,0,reconstructed
R-132,ORD-3930,ORD-3945,2025-09-01T05:06:12.4104744Z,2025-09-01T05:06:12.5909284Z,BUY-SELL,1,139.3005,139.4495,0.1490000000000009,0,reconstructed
R-133,ORD-3960,ORD-3975,2025-09-01T05:06:12.8316350Z,2025-09-01T05:06:13.0379116Z,BUY-SELL,1,139.60049999999998,139.7495,0.14900000000002933,0,reconstructed
R-134,ORD-3990,ORD-4005,2025-09-01T05:06:13.2330471Z,2025-09-01T05:06:13.4487296Z,BUY-SELL,1,139.9005,140.04950000000002,0.14900000000002933,0,reconstructed
R-135,ORD-4020,ORD-4035,2025-09-01T05:06:13.6838256Z,2025-09-01T05:06:13.9226078Z,BUY-SELL,1,140.20049999999998,140.3495,0.14900000000002933,0,reconstructed
R-136,ORD-4050,ORD-4065,2025-09-01T05:06:14.1407422Z,2025-09-01T05:06:14.3494410Z,BUY-SELL,1,140.5005,140.64950000000002,0.14900000000002933,0,reconstructed
R-137,ORD-4080,ORD-4095,2025-09-01T05:06:14.5610709Z,2025-09-01T05:06:14.7789031Z,BUY-SELL,1,140.8005,140.9495,0.1490000000000009,0,reconstructed
R-138,ORD-4110,ORD-4125,2025-09-01T05:06:14.9876095Z,2025-09-01T05:06:15.2046043Z,BUY-SELL,1,141.10049999999998,141.2495,0.14900000000002933,0,reconstructed
R-139,ORD-4140,ORD-4155,2025-09-01T05:06:15.4142442Z,2025-09-01T05:06:15.6279995Z,BUY-SELL,1,141.4005,141.54950000000002,0.14900000000002933,0,reconstructed
R-140,ORD-4170,ORD-4185,2025-09-01T05:06:15.8691479Z,2025-09-01T05:06:16.0852882Z,BUY-SELL,1,141.70049999999998,141.8495,0.14900000000002933,0,reconstructed
R-141,ORD-4200,ORD-4215,2025-09-01T05:06:16.3040304Z,2025-09-01T05:06:16.4984946Z,BUY-SELL,1,142.0005,142.14950000000002,0.14900000000002933,0,reconstructed
R-142,ORD-4230,ORD-4245,2025-09-01T05:06:16.7310095Z,2025-09-01T05:06:16.9390973Z,BUY-SELL,1,142.3005,142.4495,0.1490000000000009,0,reconstructed
R-143,ORD-4260,ORD-4275,2025-09-01T05:06:17.1473059Z,2025-09-01T05:06:17.3661942Z,BUY-SELL,1,142.60049999999998,142.7495,0.14900000000002933,0,reconstructed
R-144,ORD-4290,ORD-4305,2025-09-01T05:06:17.5750971Z,2025-09-01T05:06:17.7738082Z,BUY-SELL,1,142.9005,143.04950000000002,0.14900000000002933,0,reconstructed
R-145,ORD-4320,ORD-4335,2025-09-01T05:06:17.9878968Z,2025-09-01T05:06:18.1852921Z,BUY-SELL,1,143.20049999999998,143.3495,0.14900000000002933,0,reconstructed
R-146,ORD-4350,ORD-4365,2025-09-01T05:06:18.3948146Z,2025-09-01T05:06:18.5876540Z,BUY-SELL,1,143.5005,143.64950000000002,0.14900000000002933,0,reconstructed
R-147,ORD-4380,ORD-4395,2025-09-01T05:06:18.8209866Z,2025-09-01T05:06:19.0395472Z,BUY-SELL,1,143.8005,143.9495,0.1490000000000009,0,reconstructed
