phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host
REQUEST,2025-08-22T13:15:30.6953558Z,1755868530695,ORD-195,101.95,,,,,1,,,,ORD-195,Sell,SELL,Market,REQUEST,,,101.95,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T13:15:30.6959807Z,1755868530695,ORD-195,101.95,,,,,1,,,,ORD-195,Sell,SELL,Market,ACK,,0,101.95,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T13:15:30.6963121Z,1755868530696,ORD-195,101.95,,101.9495,,,1,1,-0.0005000000000023874,filled,ORD-195,Sell,SELL,Market,FILL,filled,1,101.95,101.9495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T13:15:30.9288645Z,1755868530928,ORD-210,102.1,102.05,,,,1,,,,ORD-210,Buy,BUY,Market,REQUEST,,,102.1,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T13:15:30.9293005Z,1755868530929,ORD-210,102.1,102.05,,,,1,,,,ORD-210,Buy,BUY,Market,ACK,,1,102.1,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T13:15:30.9294924Z,1755868530929,ORD-210,102.1,102.05,102.1005,,,1,1,0.0005000000000023874,filled,ORD-210,Buy,BUY,Market,FILL,filled,1,102.1,102.1005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T13:15:31.1676948Z,1755868531167,ORD-225,102.25,,,,,1,,,,ORD-225,Sell,SELL,Market,REQUEST,,,102.25,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T13:15:31.1680552Z,1755868531168,ORD-225,102.25,,,,,1,,,,ORD-225,Sell,SELL,Market,ACK,,1,102.25,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T13:15:31.1682340Z,1755868531168,ORD-225,102.25,,102.2495,,,1,1,-0.0005000000000023874,filled,ORD-225,Sell,SELL,Market,FILL,filled,1,102.25,102.2495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T13:15:31.4027456Z,1755868531402,ORD-240,102.4,102.35000000000001,,,,1,,,,ORD-240,Buy,BUY,Market,REQUEST,,,102.4,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T13:15:31.4030829Z,1755868531403,ORD-240,102.4,102.35000000000001,,,,1,,,,ORD-240,Buy,BUY,Market,ACK,,1,102.4,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T13:15:31.4035285Z,1755868531403,ORD-240,102.4,102.35000000000001,102.40050000000001,,,1,1,0.0005000000000023874,filled,ORD-240,Buy,BUY,Market,FILL,filled,1,102.4,102.40050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T13:15:31.6342453Z,1755868531634,ORD-255,102.55,,,,,1,,,,ORD-255,Sell,SELL,Market,REQUEST,,,102.55,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T13:15:31.6344538Z,1755868531634,ORD-255,102.55,,,,,1,,,,ORD-255,Sell,SELL,Market,ACK,,0,102.55,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T13:15:31.6346130Z,1755868531634,ORD-255,102.55,,102.5495,,,1,1,-0.0005000000000023874,filled,ORD-255,Sell,SELL,Market,FILL,filled,0,102.55,102.5495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T13:15:31.8681968Z,1755868531868,ORD-270,102.7,102.65,,,,1,,,,ORD-270,Buy,BUY,Market,REQUEST,,,102.7,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T13:15:31.8685452Z,1755868531868,ORD-270,102.7,102.65,,,,1,,,,ORD-270,Buy,BUY,Market,ACK,,0,102.7,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T13:15:31.8687013Z,1755868531868,ORD-270,102.7,102.65,102.7005,,,1,1,0.0005000000000023874,filled,ORD-270,Buy,BUY,Market,FILL,filled,0,102.7,102.7005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-22T13:15:32.1025434Z,1755868532102,ORD-285,102.85,,,,,1,,,,ORD-285,Sell,SELL,Market,REQUEST,,,102.85,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-22T13:15:32.1029149Z,1755868532102,ORD-285,102.85,,,,,1,,,,ORD-285,Sell,SELL,Market,ACK,,0,102.85,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-22T13:15:32.1030458Z,1755868532103,ORD-285,102.85,,102.84949999999999,,,1,1,-0.0005000000000023874,filled,ORD-285,Sell,SELL,Market,FILL,filled,1,102.85,102.84949999999999,1,1,HARNESS,DESKTOP-584MV4B
