trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
R-14,ORD-390,ORD-405,2025-08-24T05:39:47.8387721Z,2025-08-24T05:39:48.1184529Z,BUY-SELL,1,103.9,104.05,0.14999999999999147,0,reconstructed
R-15,ORD-420,ORD-465,2025-08-24T05:39:48.3576228Z,2025-08-24T05:39:49.1586519Z,BUY-SELL,1,104.2,104.65,0.45000000000000284,0,reconstructed
R-16,ORD-450,ORD-495,2025-08-24T05:39:48.8787373Z,2025-08-24T05:39:49.7134003Z,BUY-SELL,1,104.5,104.95,0.45000000000000284,0,reconstructed
R-17,ORD-480,ORD-525,2025-08-24T05:39:49.4450051Z,2025-08-24T05:39:50.2499814Z,BUY-SELL,1,104.8,105.25,0.45000000000000284,0,reconstructed
R-18,ORD-510,ORD-555,2025-08-24T05:39:49.9843312Z,2025-08-24T05:39:50.7932929Z,BUY-SELL,1,105.1,105.55,0.45000000000000284,0,reconstructed
R-19,ORD-540,ORD-585,2025-08-24T05:39:50.5132769Z,2025-08-24T05:39:51.3398504Z,BUY-SELL,1,105.4,105.85,0.44999999999998863,0,reconstructed
R-20,ORD-570,ORD-615,2025-08-24T05:39:51.0620783Z,2025-08-24T05:39:51.8628071Z,BUY-SELL,1,105.7,106.15,0.45000000000000284,0,reconstructed
R-21,ORD-600,ORD-645,2025-08-24T05:39:51.6030156Z,2025-08-24T05:39:52.4143302Z,BUY-SELL,1,106,106.45,0.45000000000000284,0,reconstructed
R-22,ORD-630,ORD-675,2025-08-24T05:39:52.1481198Z,2025-08-24T05:39:52.9707152Z,BUY-SELL,1,106.3,106.75,0.45000000000000284,0,reconstructed
R-23,ORD-660,ORD-705,2025-08-24T05:39:52.6979952Z,2025-08-24T05:39:53.5079376Z,BUY-SELL,1,106.6,107.05,0.45000000000000284,0,reconstructed
R-24,ORD-690,ORD-735,2025-08-24T05:39:53.2511311Z,2025-08-24T05:39:53.9891571Z,BUY-SELL,1,106.9,107.35,0.44999999999998863,0,reconstructed
R-25,ORD-720,ORD-765,2025-08-24T05:39:53.7621171Z,2025-08-24T05:39:54.5408524Z,BUY-SELL,1,107.2,107.65,0.45000000000000284,0,reconstructed
R-26,ORD-750,ORD-795,2025-08-24T05:39:54.2685292Z,2025-08-24T05:39:55.0992295Z,BUY-SELL,1,107.5,107.95,0.45000000000000284,0,reconstructed
R-27,ORD-780,ORD-825,2025-08-24T05:39:54.8224468Z,2025-08-24T05:39:55.6349315Z,BUY-SELL,1,107.8,108.25,0.45000000000000284,0,reconstructed
R-28,ORD-810,ORD-855,2025-08-24T05:39:55.3676451Z,2025-08-24T05:39:56.1938383Z,BUY-SELL,1,108.1,108.55,0.45000000000000284,0,reconstructed
R-29,ORD-840,ORD-885,2025-08-24T05:39:55.9158659Z,2025-08-24T05:39:56.7427643Z,BUY-SELL,1,108.4,108.85,0.44999999999998863,0,reconstructed
R-30,ORD-870,ORD-915,2025-08-24T05:39:56.4745882Z,2025-08-24T05:39:57.2616174Z,BUY-SELL,1,108.7,109.15,0.45000000000000284,0,reconstructed
R-31,ORD-900,ORD-945,2025-08-24T05:39:57.0245798Z,2025-08-24T05:39:57.8103827Z,BUY-SELL,1,109,109.45,0.45000000000000284,0,reconstructed
R-32,ORD-930,ORD-975,2025-08-24T05:39:57.5396179Z,2025-08-24T05:39:58.3495556Z,BUY-SELL,1,109.3,109.75,0.45000000000000284,0,reconstructed
R-33,ORD-960,ORD-1005,2025-08-24T05:39:58.0849890Z,2025-08-24T05:39:58.9015487Z,BUY-SELL,1,109.6,110.05,0.45000000000000284,0,reconstructed
R-34,ORD-990,ORD-1035,2025-08-24T05:39:58.6333639Z,2025-08-24T05:39:59.4412698Z,BUY-SELL,1,109.9,110.35,0.44999999999998863,0,reconstructed
R-35,ORD-1020,ORD-1065,2025-08-24T05:39:59.1867986Z,2025-08-24T05:39:59.9912809Z,BUY-SELL,1,110.2,110.65,0.45000000000000284,0,reconstructed
R-36,ORD-1050,ORD-1095,2025-08-24T05:39:59.7285426Z,2025-08-24T05:40:00.5392793Z,BUY-SELL,1,110.5,110.95,0.45000000000000284,0,reconstructed
R-37,ORD-1080,ORD-1125,2025-08-24T05:40:00.2771201Z,2025-08-24T05:40:01.1063083Z,BUY-SELL,1,110.8,111.25,0.45000000000000284,0,reconstructed
R-38,ORD-1110,ORD-1155,2025-08-24T05:40:00.8276895Z,2025-08-24T05:40:01.6567266Z,BUY-SELL,1,111.1,111.55,0.45000000000000284,0,reconstructed
R-39,ORD-1140,ORD-1185,2025-08-24T05:40:01.3868868Z,2025-08-24T05:40:02.1954237Z,BUY-SELL,1,111.4,111.85,0.44999999999998863,0,reconstructed
R-40,ORD-1170,ORD-1245,2025-08-24T05:40:01.9354793Z,2025-08-24T05:40:03.2850335Z,BUY-SELL,1,111.7,112.45,0.75,0,reconstructed
R-41,ORD-1230,ORD-1275,2025-08-24T05:40:03.0146443Z,2025-08-24T05:40:03.8308794Z,BUY-SELL,1,112.3,112.75,0.45000000000000284,0,reconstructed
R-42,ORD-1260,ORD-1305,2025-08-24T05:40:03.5640609Z,2025-08-24T05:40:04.3345431Z,BUY-SELL,1,112.6,113.05,0.45000000000000284,0,reconstructed
R-43,ORD-1290,ORD-1335,2025-08-24T05:40:04.0730657Z,2025-08-24T05:40:04.8714366Z,BUY-SELL,1,112.9,113.35,0.44999999999998863,0,reconstructed
R-44,ORD-1320,ORD-1365,2025-08-24T05:40:04.6127474Z,2025-08-24T05:40:05.3896662Z,BUY-SELL,1,113.2,113.65,0.45000000000000284,0,reconstructed
R-45,ORD-1350,ORD-1425,2025-08-24T05:40:05.1497385Z,2025-08-24T05:40:06.4386668Z,BUY-SELL,1,113.5,114.25,0.75,0,reconstructed
R-46,ORD-1380,ORD-1455,2025-08-24T05:40:05.6719132Z,2025-08-24T05:40:06.9447355Z,BUY-SELL,1,113.8,114.55,0.75,0,reconstructed
R-47,ORD-1410,ORD-1485,2025-08-24T05:40:06.1995656Z,2025-08-24T05:40:07.4968327Z,BUY-SELL,1,114.1,114.85,0.75,0,reconstructed
R-48,ORD-1440,ORD-1515,2025-08-24T05:40:06.7079330Z,2025-08-24T05:40:08.0406842Z,BUY-SELL,1,114.4,115.15,0.75,0,reconstructed
R-49,ORD-1500,ORD-1545,2025-08-24T05:40:07.7841605Z,2025-08-24T05:40:08.6048854Z,BUY-SELL,1,115,115.45,0.45000000000000284,0,reconstructed
R-50,ORD-1530,ORD-1575,2025-08-24T05:40:08.3264808Z,2025-08-24T05:40:09.1230844Z,BUY-SELL,1,115.3,115.75,0.45000000000000284,0,reconstructed
R-51,ORD-1560,ORD-1605,2025-08-24T05:40:08.8837749Z,2025-08-24T05:40:09.6709035Z,BUY-SELL,1,115.6,116.05,0.45000000000000284,0,reconstructed
R-52,ORD-1590,ORD-1635,2025-08-24T05:40:09.4018514Z,2025-08-24T05:40:10.2417596Z,BUY-SELL,1,115.9,116.35,0.44999999999998863,0,reconstructed
R-53,ORD-1620,ORD-1695,2025-08-24T05:40:09.9564356Z,2025-08-24T05:40:11.3036965Z,BUY-SELL,1,116.2,116.95,0.75,0,reconstructed
R-54,ORD-1650,ORD-1725,2025-08-24T05:40:10.5059317Z,2025-08-24T05:40:11.8302954Z,BUY-SELL,1,116.5,117.25,0.75,0,reconstructed
R-55,ORD-1680,ORD-1785,2025-08-24T05:40:11.0344590Z,2025-08-24T05:40:12.8852153Z,BUY-SELL,1,116.8,117.85,1.0499999999999972,0,reconstructed
R-56,ORD-1710,ORD-1845,2025-08-24T05:40:11.5685431Z,2025-08-24T05:40:13.9447429Z,BUY-SELL,1,117.1,118.45,1.3500000000000085,0,reconstructed
R-57,ORD-1740,ORD-1875,2025-08-24T05:40:12.1038758Z,2025-08-24T05:40:14.4850443Z,BUY-SELL,1,117.4,118.75,1.3499999999999943,0,reconstructed
R-58,ORD-1770,ORD-1905,2025-08-24T05:40:12.6369702Z,2025-08-24T05:40:15.0292594Z,BUY-SELL,1,117.7,119.05,1.3499999999999943,0,reconstructed
R-59,ORD-1800,ORD-1935,2025-08-24T05:40:13.1713235Z,2025-08-24T05:40:15.5811677Z,BUY-SELL,1,118,119.35,1.3499999999999943,0,reconstructed
R-60,ORD-1830,ORD-1965,2025-08-24T05:40:13.6853783Z,2025-08-24T05:40:16.1140824Z,BUY-SELL,1,118.3,119.65,1.3500000000000085,0,reconstructed
R-61,ORD-1860,ORD-1995,2025-08-24T05:40:14.2230360Z,2025-08-24T05:40:16.6803779Z,BUY-SELL,1,118.6,119.95,1.3500000000000085,0,reconstructed
R-62,ORD-1890,ORD-2025,2025-08-24T05:40:14.7722783Z,2025-08-24T05:40:17.2180089Z,BUY-SELL,1,118.9,120.25,1.3499999999999943,0,reconstructed
R-63,ORD-1920,ORD-2055,2025-08-24T05:40:15.3063984Z,2025-08-24T05:40:17.6988637Z,BUY-SELL,1,119.2,120.55,1.3499999999999943,0,reconstructed
R-64,ORD-1980,ORD-2085,2025-08-24T05:40:16.4085894Z,2025-08-24T05:40:18.2302408Z,BUY-SELL,1,119.8,120.85,1.0499999999999972,0,reconstructed
R-65,ORD-2010,ORD-2115,2025-08-24T05:40:16.9503425Z,2025-08-24T05:40:18.7526065Z,BUY-SELL,1,120.1,121.15,1.0500000000000114,0,reconstructed
R-66,ORD-2040,ORD-2145,2025-08-24T05:40:17.4853709Z,2025-08-24T05:40:19.2638313Z,BUY-SELL,1,120.4,121.45,1.0499999999999972,0,reconstructed
R-67,ORD-2070,ORD-2175,2025-08-24T05:40:17.9584438Z,2025-08-24T05:40:19.8097848Z,BUY-SELL,1,120.7,121.75,1.0499999999999972,0,reconstructed
R-68,ORD-2100,ORD-2205,2025-08-24T05:40:18.5011644Z,2025-08-24T05:40:20.3531211Z,BUY-SELL,1,121,122.05,1.0499999999999972,0,reconstructed
R-69,ORD-2160,ORD-2235,2025-08-24T05:40:19.5423520Z,2025-08-24T05:40:20.8844320Z,BUY-SELL,1,121.6,122.35,0.75,0,reconstructed
R-70,ORD-2190,ORD-2265,2025-08-24T05:40:20.0928083Z,2025-08-24T05:40:21.4275190Z,BUY-SELL,1,121.9,122.65,0.75,0,reconstructed
R-71,ORD-2220,ORD-2325,2025-08-24T05:40:20.6250679Z,2025-08-24T05:40:22.4970255Z,BUY-SELL,1,122.2,123.25,1.0499999999999972,0,reconstructed
R-72,ORD-2250,ORD-2355,2025-08-24T05:40:21.1693745Z,2025-08-24T05:40:23.0405904Z,BUY-SELL,1,122.5,123.55,1.0499999999999972,0,reconstructed
R-73,ORD-2280,ORD-2385,2025-08-24T05:40:21.7049921Z,2025-08-24T05:40:23.6000622Z,BUY-SELL,1,122.8,123.85,1.0499999999999972,0,reconstructed
R-74,ORD-2340,ORD-2415,2025-08-24T05:40:22.7731281Z,2025-08-24T05:40:24.1203372Z,BUY-SELL,1,123.4,124.15,0.75,0,reconstructed
R-75,ORD-2370,ORD-2445,2025-08-24T05:40:23.3201902Z,2025-08-24T05:40:24.6283614Z,BUY-SELL,1,123.7,124.45,0.75,0,reconstructed
R-76,ORD-2400,ORD-2475,2025-08-24T05:40:23.8856976Z,2025-08-24T05:40:25.1154452Z,BUY-SELL,1,124,124.75,0.75,0,reconstructed
R-77,ORD-2430,ORD-2505,2025-08-24T05:40:24.3739316Z,2025-08-24T05:40:25.5950581Z,BUY-SELL,1,124.3,125.05,0.75,0,reconstructed
R-78,ORD-2460,ORD-2565,2025-08-24T05:40:24.8818362Z,2025-08-24T05:40:26.5770172Z,BUY-SELL,1,124.6,125.65,1.0500000000000114,0,reconstructed
R-79,ORD-2490,ORD-2595,2025-08-24T05:40:25.3545884Z,2025-08-24T05:40:27.0620671Z,BUY-SELL,1,124.9,125.95,1.0499999999999972,0,reconstructed
R-80,ORD-2520,ORD-2625,2025-08-24T05:40:25.8350882Z,2025-08-24T05:40:27.5524251Z,BUY-SELL,1,125.2,126.25,1.0499999999999972,0,reconstructed
R-81,ORD-2550,ORD-2655,2025-08-24T05:40:26.3273890Z,2025-08-24T05:40:28.0334756Z,BUY-SELL,1,125.5,126.55,1.0499999999999972,0,reconstructed
R-82,ORD-2610,ORD-2685,2025-08-24T05:40:27.3055596Z,2025-08-24T05:40:28.5119057Z,BUY-SELL,1,126.1,126.85,0.75,0,reconstructed
R-83,ORD-2640,ORD-2715,2025-08-24T05:40:27.7999704Z,2025-08-24T05:40:28.9778933Z,BUY-SELL,1,126.4,127.15,0.75,0,reconstructed
R-84,ORD-2700,ORD-2745,2025-08-24T05:40:28.7516164Z,2025-08-24T05:40:29.4584298Z,BUY-SELL,1,127,127.45,0.45000000000000284,0,reconstructed
R-85,ORD-2730,ORD-2805,2025-08-24T05:40:29.2122409Z,2025-08-24T05:40:30.3980796Z,BUY-SELL,1,127.3,128.05,0.7500000000000142,0,reconstructed
R-86,ORD-2790,ORD-2835,2025-08-24T05:40:30.1561651Z,2025-08-24T05:40:30.8949322Z,BUY-SELL,1,127.9,128.35,0.44999999999998863,0,reconstructed
R-87,ORD-2820,ORD-2895,2025-08-24T05:40:30.6418369Z,2025-08-24T05:40:31.8443139Z,BUY-SELL,1,128.2,128.95,0.75,0,reconstructed
R-88,ORD-2850,ORD-2925,2025-08-24T05:40:31.1411550Z,2025-08-24T05:40:32.3225867Z,BUY-SELL,1,128.5,129.25,0.75,0,reconstructed
R-89,ORD-2880,ORD-2955,2025-08-24T05:40:31.6208483Z,2025-08-24T05:40:32.8075967Z,BUY-SELL,1,128.8,129.55,0.75,0,reconstructed
R-90,ORD-2910,ORD-2985,2025-08-24T05:40:32.1005492Z,2025-08-24T05:40:33.2916911Z,BUY-SELL,1,129.1,129.85,0.75,0,reconstructed
R-91,ORD-2940,ORD-3015,2025-08-24T05:40:32.5661988Z,2025-08-24T05:40:33.7712903Z,BUY-SELL,1,129.4,130.15,0.75,0,reconstructed
R-92,ORD-2970,ORD-3045,2025-08-24T05:40:33.0527831Z,2025-08-24T05:40:34.2300648Z,BUY-SELL,1,129.7,130.45,0.75,0,reconstructed
R-93,ORD-3000,ORD-3075,2025-08-24T05:40:33.5346595Z,2025-08-24T05:40:34.7221805Z,BUY-SELL,1,130,130.75,0.75,0,reconstructed
R-94,ORD-3030,ORD-3105,2025-08-24T05:40:33.9977597Z,2025-08-24T05:40:35.1857274Z,BUY-SELL,1,130.3,131.05,0.75,0,reconstructed
R-95,ORD-3060,ORD-3135,2025-08-24T05:40:34.4723555Z,2025-08-24T05:40:35.6771225Z,BUY-SELL,1,130.6,131.35,0.75,0,reconstructed
R-96,ORD-3090,ORD-3195,2025-08-24T05:40:34.9539601Z,2025-08-24T05:40:36.6505204Z,BUY-SELL,1,130.9,131.95,1.049999999999983,0,reconstructed
R-97,ORD-3120,ORD-3255,2025-08-24T05:40:35.4355109Z,2025-08-24T05:40:37.6047596Z,BUY-SELL,1,131.2,132.55,1.3500000000000227,0,reconstructed
R-98,ORD-3150,ORD-3285,2025-08-24T05:40:35.9270638Z,2025-08-24T05:40:38.0869594Z,BUY-SELL,1,131.5,132.85,1.3499999999999943,0,reconstructed
R-99,ORD-3210,ORD-3315,2025-08-24T05:40:36.8873826Z,2025-08-24T05:40:38.5616984Z,BUY-SELL,1,132.1,133.15,1.0500000000000114,0,reconstructed
R-100,ORD-3240,ORD-3345,2025-08-24T05:40:37.3600642Z,2025-08-24T05:40:39.0520482Z,BUY-SELL,1,132.4,133.45,1.049999999999983,0,reconstructed
R-101,ORD-3270,ORD-3375,2025-08-24T05:40:37.8466606Z,2025-08-24T05:40:39.5371625Z,BUY-SELL,1,132.7,133.75,1.0500000000000114,0,reconstructed
R-102,ORD-3300,ORD-3405,2025-08-24T05:40:38.3333717Z,2025-08-24T05:40:40.0097898Z,BUY-SELL,1,133,134.05,1.0500000000000114,0,reconstructed
R-103,ORD-3330,ORD-3435,2025-08-24T05:40:38.8114706Z,2025-08-24T05:40:40.4915031Z,BUY-SELL,1,133.3,134.35,1.049999999999983,0,reconstructed
R-104,ORD-3360,ORD-3465,2025-08-24T05:40:39.2988734Z,2025-08-24T05:40:40.9749335Z,BUY-SELL,1,133.6,134.65,1.0500000000000114,0,reconstructed
R-105,ORD-3390,ORD-3495,2025-08-24T05:40:39.7722942Z,2025-08-24T05:40:41.4453898Z,BUY-SELL,1,133.9,134.95,1.049999999999983,0,reconstructed
R-106,ORD-3420,ORD-3525,2025-08-24T05:40:40.2435257Z,2025-08-24T05:40:41.9090508Z,BUY-SELL,1,134.2,135.25,1.0500000000000114,0,reconstructed
R-107,ORD-3450,ORD-3555,2025-08-24T05:40:40.7414110Z,2025-08-24T05:40:42.3939267Z,BUY-SELL,1,134.5,135.55,1.0500000000000114,0,reconstructed
R-108,ORD-3510,ORD-3585,2025-08-24T05:40:41.6917318Z,2025-08-24T05:40:42.8436853Z,BUY-SELL,1,135.1,135.85,0.75,0,reconstructed
R-109,ORD-3540,ORD-3615,2025-08-24T05:40:42.1383612Z,2025-08-24T05:40:43.3035906Z,BUY-SELL,1,135.4,136.15,0.75,0,reconstructed
R-110,ORD-3570,ORD-3645,2025-08-24T05:40:42.6099976Z,2025-08-24T05:40:43.7608085Z,BUY-SELL,1,135.7,136.45,0.75,0,reconstructed
R-111,ORD-3600,ORD-3675,2025-08-24T05:40:43.0604759Z,2025-08-24T05:40:44.2370529Z,BUY-SELL,1,136,136.75,0.75,0,reconstructed
R-112,ORD-3630,ORD-3705,2025-08-24T05:40:43.5238920Z,2025-08-24T05:40:44.6937589Z,BUY-SELL,1,136.3,137.05,0.75,0,reconstructed
R-113,ORD-3660,ORD-3735,2025-08-24T05:40:43.9950926Z,2025-08-24T05:40:45.1710122Z,BUY-SELL,1,136.6,137.35,0.75,0,reconstructed
R-114,ORD-3720,ORD-3795,2025-08-24T05:40:44.9277273Z,2025-08-24T05:40:46.1420341Z,BUY-SELL,1,137.2,137.95,0.75,0,reconstructed
R-115,ORD-3750,ORD-3855,2025-08-24T05:40:45.4184092Z,2025-08-24T05:40:47.0987573Z,BUY-SELL,1,137.5,138.55,1.0500000000000114,0,reconstructed
R-116,ORD-3780,ORD-3885,2025-08-24T05:40:45.8830854Z,2025-08-24T05:40:47.5938397Z,BUY-SELL,1,137.8,138.85,1.049999999999983,0,reconstructed
R-117,ORD-3810,ORD-3915,2025-08-24T05:40:46.3897961Z,2025-08-24T05:40:48.0910077Z,BUY-SELL,1,138.1,139.15,1.0500000000000114,0,reconstructed
R-118,ORD-3840,ORD-3945,2025-08-24T05:40:46.8672545Z,2025-08-24T05:40:48.5806732Z,BUY-SELL,1,138.4,139.45,1.049999999999983,0,reconstructed
R-119,ORD-3870,ORD-3975,2025-08-24T05:40:47.3518309Z,2025-08-24T05:40:49.0539861Z,BUY-SELL,1,138.7,139.75,1.0500000000000114,0,reconstructed
R-120,ORD-3930,ORD-4005,2025-08-24T05:40:48.3396004Z,2025-08-24T05:40:49.5355548Z,BUY-SELL,1,139.3,140.05,0.75,0,reconstructed
R-121,ORD-3960,ORD-4035,2025-08-24T05:40:48.8185818Z,2025-08-24T05:40:50.0297687Z,BUY-SELL,1,139.6,140.35,0.75,0,reconstructed
R-122,ORD-3990,ORD-4125,2025-08-24T05:40:49.2922256Z,2025-08-24T05:40:51.4816862Z,BUY-SELL,1,139.9,141.25,1.3499999999999943,0,reconstructed
R-123,ORD-4020,ORD-4155,2025-08-24T05:40:49.7866301Z,2025-08-24T05:40:51.9673345Z,BUY-SELL,1,140.2,141.55,1.3500000000000227,0,reconstructed
R-124,ORD-4050,ORD-4185,2025-08-24T05:40:50.2896542Z,2025-08-24T05:40:52.4495777Z,BUY-SELL,1,140.5,141.85,1.3499999999999943,0,reconstructed
R-125,ORD-4080,ORD-4215,2025-08-24T05:40:50.7692631Z,2025-08-24T05:40:52.9512070Z,BUY-SELL,1,140.8,142.15,1.3499999999999943,0,reconstructed
R-126,ORD-4110,ORD-4245,2025-08-24T05:40:51.2539375Z,2025-08-24T05:40:53.4398278Z,BUY-SELL,1,141.1,142.45,1.3499999999999943,0,reconstructed
R-127,ORD-4140,ORD-4275,2025-08-24T05:40:51.7368257Z,2025-08-24T05:40:53.9425240Z,BUY-SELL,1,141.4,142.75,1.3499999999999943,0,reconstructed
R-128,ORD-4170,ORD-4305,2025-08-24T05:40:52.2196691Z,2025-08-24T05:40:54.4379198Z,BUY-SELL,1,141.7,143.05,1.3500000000000227,0,reconstructed
R-129,ORD-4200,ORD-4335,2025-08-24T05:40:52.6999928Z,2025-08-24T05:40:54.8900547Z,BUY-SELL,1,142,143.35,1.3499999999999943,0,reconstructed
R-130,ORD-4230,ORD-4365,2025-08-24T05:40:53.2054147Z,2025-08-24T05:40:55.3529619Z,BUY-SELL,1,142.3,143.65,1.3499999999999943,0,reconstructed
R-131,ORD-4260,ORD-4425,2025-08-24T05:40:53.6910285Z,2025-08-24T05:40:56.3316539Z,BUY-SELL,1,142.6,144.25,1.6500000000000057,0,reconstructed
R-132,ORD-4290,ORD-4455,2025-08-24T05:40:54.1939357Z,2025-08-24T05:40:56.8148134Z,BUY-SELL,1,142.9,144.55,1.6500000000000057,0,reconstructed
R-133,ORD-4320,ORD-4485,2025-08-24T05:40:54.6678054Z,2025-08-24T05:40:57.3138211Z,BUY-SELL,1,143.2,144.85,1.6500000000000057,0,reconstructed
R-134,ORD-4350,ORD-4515,2025-08-24T05:40:55.1326365Z,2025-08-24T05:40:57.8122808Z,BUY-SELL,1,143.5,145.15,1.6500000000000057,0,reconstructed
R-135,ORD-4380,ORD-4545,2025-08-24T05:40:55.5874680Z,2025-08-24T05:40:58.2853846Z,BUY-SELL,1,143.8,145.45,1.6499999999999773,0,reconstructed
R-136,ORD-4410,ORD-4575,2025-08-24T05:40:56.0775879Z,2025-08-24T05:40:58.7729465Z,BUY-SELL,1,144.1,145.75,1.6500000000000057,0,reconstructed
R-137,ORD-4440,ORD-4605,2025-08-24T05:40:56.5747796Z,2025-08-24T05:40:59.2536787Z,BUY-SELL,1,144.4,146.05,1.6500000000000057,0,reconstructed
R-138,ORD-4470,ORD-4635,2025-08-24T05:40:57.0622914Z,2025-08-24T05:40:59.7366964Z,BUY-SELL,1,144.7,146.35,1.6500000000000057,0,reconstructed
R-139,ORD-4500,ORD-4665,2025-08-24T05:40:57.5732302Z,2025-08-24T05:41:00.2149884Z,BUY-SELL,1,145,146.65,1.6500000000000057,0,reconstructed
R-140,ORD-4560,ORD-4695,2025-08-24T05:40:58.5266387Z,2025-08-24T05:41:00.7300912Z,BUY-SELL,1,145.6,146.95,1.3499999999999943,0,reconstructed
R-141,ORD-4590,ORD-4725,2025-08-24T05:40:59.0170563Z,2025-08-24T05:41:01.1997777Z,BUY-SELL,1,145.9,147.25,1.3499999999999943,0,reconstructed
R-142,ORD-4620,ORD-4755,2025-08-24T05:40:59.4921138Z,2025-08-24T05:41:01.6944484Z,BUY-SELL,1,146.2,147.55,1.3500000000000227,0,reconstructed
R-143,ORD-4650,ORD-4785,2025-08-24T05:40:59.9701026Z,2025-08-24T05:41:02.2022191Z,BUY-SELL,1,146.5,147.85,1.3499999999999943,0,reconstructed
R-144,ORD-4680,ORD-4815,2025-08-24T05:41:00.4731222Z,2025-08-24T05:41:02.6771798Z,BUY-SELL,1,146.8,148.15,1.3499999999999943,0,reconstructed
R-145,ORD-4710,ORD-4845,2025-08-24T05:41:00.9675203Z,2025-08-24T05:41:03.1717959Z,BUY-SELL,1,147.1,148.45,1.3499999999999943,0,reconstructed
R-146,ORD-4740,ORD-4875,2025-08-24T05:41:01.4556909Z,2025-08-24T05:41:03.6590766Z,BUY-SELL,1,147.4,148.75,1.3499999999999943,0,reconstructed
R-147,ORD-4770,ORD-4905,2025-08-24T05:41:01.9454066Z,2025-08-24T05:41:04.1239300Z,BUY-SELL,1,147.7,149.05,1.3500000000000227,0,reconstructed
R-148,ORD-4830,ORD-4935,2025-08-24T05:41:02.9254658Z,2025-08-24T05:41:04.6444458Z,BUY-SELL,1,148.3,149.35,1.049999999999983,0,reconstructed
R-149,ORD-4860,ORD-4995,2025-08-24T05:41:03.4119050Z,2025-08-24T05:41:05.6135811Z,BUY-SELL,1,148.6,149.95,1.3499999999999943,0,reconstructed
R-150,ORD-4890,ORD-5025,2025-08-24T05:41:03.8928022Z,2025-08-24T05:41:06.1211040Z,BUY-SELL,1,148.9,150.25,1.3499999999999943,0,reconstructed
R-151,ORD-4920,ORD-5055,2025-08-24T05:41:04.3879118Z,2025-08-24T05:41:06.6238504Z,BUY-SELL,1,149.2,150.55,1.3500000000000227,0,reconstructed
R-152,ORD-4950,ORD-5085,2025-08-24T05:41:04.8905608Z,2025-08-24T05:41:07.1237008Z,BUY-SELL,1,149.5,150.85,1.3499999999999943,0,reconstructed
R-153,ORD-4980,ORD-5145,2025-08-24T05:41:05.3777573Z,2025-08-24T05:41:08.0893550Z,BUY-SELL,1,149.8,151.45,1.6499999999999773,0,reconstructed
R-154,ORD-5010,ORD-5175,2025-08-24T05:41:05.8694813Z,2025-08-24T05:41:08.5626406Z,BUY-SELL,1,150.1,151.75,1.6500000000000057,0,reconstructed
R-155,ORD-5040,ORD-5205,2025-08-24T05:41:06.3683868Z,2025-08-24T05:41:09.0601621Z,BUY-SELL,1,150.4,152.05,1.6500000000000057,0,reconstructed
